diary_name,strain,strains_company,light_watt,nutrients,watering,soil,germination,grow_techniques,grow_room_size,weeks_to_harvest,num_of_plants,bud_dry_weight,bud_wet_weight
CBD Nordle,CBD Nordle,CBD-Crew,264 watt,,Manual,"Soil Grow Medium,",Glass Of Water,"Defoliation,LST,Main-Lining,Topping,",5.38,19,2.0,10.05,
OG Kush Autoflowering - First Grow,OG Kush Autoflowering,Dinafem,100 watt,"Green House Feeding,",Manual,"Perlite Grow Medium,Vermiculite Grow Medium,Compost Grow Medium,Peat Grow Medium,",,"LST,Defoliation,",43.04,14,1.0,1.9,1.98
MEDEA AUTO - 2nd Grow,Medea Autoflowering,Caucasian Seeds,150 watt,"Advanced Nutrients,",Manual,"Soil Grow Medium,Perlite Grow Medium,",,"LST,Topping,",Custom,11,1.0,2.91,2.91
Blue dream auto,Blue Dream Auto,Fast Buds,130 watt,,Hydroponics,"Coco Coir Grow Medium,Vermiculite Grow Medium,",,,,9,1.0,,
Seedsman Fem Auto NorthernLights Freebee,Northern Lights Auto,Seedsman,300 watt,"New Millenium,Terpinator,",Manual,"Other Grow Medium,",,"LST,",29.53,17,1.0,,
vertissime,Green Gelato Automatic,Royal Queen Seeds,390 watt,"BioBizz,",Manual,"Soil Grow Medium,",,"Defoliation,Main-Lining,12-12 From Seed,LST,",6.89,13,1.0,1.59,6.0
Second,Gorilla Cookies Auto,Fast Buds,,"Advanced Nutrients,PLAGRON.,",Manual,"Soil Grow Medium,",Peat Pellet,,Custom,VEGETATION,,,
Peyote Cookies,Peyote Cookies,Barney'S Farm,310 watt,"House & Garden,Hesi,Atami,",,"Soil Grow Medium,Perlite Grow Medium,",Paper Towel,"LST,Topping,Defoliation,",10.76,15,4.0,8.47,33.86
Jungle Boys Clones 2022 + Amnesia Haze,Sunset Sherbert,Jungle Boys,485 watt,"BioBizz,Biodyne,",Manual,"Soil Grow Medium,Coco Coir Grow Medium,Vermiculite Grow Medium,",,"ScrOG,Topping,LST,HST,Defoliation,",7.75,15,3.0,6.07,
Banana (1st time growbag),Banana,Zamnesia Seeds,600 watt,"BioBizz,PLAGRON.,",Manual,"Pokon moestuinaarde Grow Medium,",Directly In Substrate,"Defoliation,",Custom,14,1.0,,0.16
caja de galletas,Cookies and Cream,Custom Breeder & Strain,300 watt,"BioBizz,Canna,Advanced Nutrients,",Manual,"Other Grow Medium,",,"feminizadas,Defoliation,",1076.39,9,9.0,,
TerpzFromLondon,Peach tree,Custom Breeder & Strain,1800 watt,"Canna,",Hydroponics,"Rockwool/spreader mat Grow Medium,",,"Defoliation,",,12,3.0,,6.53
Devotchka AUTOFEM Dr. CHOICE,Devotchka,Doctor'S Choice,400 watt,"Green House Feeding,B.A.C.,General Hydroponics (GHE),",,"Soil Grow Medium,Coco Coir Grow Medium,Perlite Grow Medium,",Directly In Substrate,"12-12 From Seed,Defoliation,",10.76,12,1.0,1.02,
MOBY,Moby Dick,Seedstockers,300 watt,"General Hydroponics (GHE),Advanced Nutrients,",Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",,"Defoliation,ScrOG,Topping,LST,HST,",10.76,22,1.0,12.06,70.37
Kosher Kushy,Kosher Kush,Garden Of Green,250 watt,"Gaia Green,Real Growers,",Manual,"Soil Grow Medium,Perlite Grow Medium,",,"LST,Topping,Defoliation,",,8,1.0,,4.0
White Widow,White Widow,Amsterdam Marijuana Seeds AMS,300 watt,"Canna,",Hydroponics,"Expanded Clay Grow Medium,",Directly In Substrate,,1076.39,6,1.0,,45.86
Cheapest Laziest Grow,cream mandarine XL auto,Custom Breeder & Strain,,"BioBizz,",Manual,"Soil Grow Medium,",,"Defoliation,Topping,LST,",,11,1.0,,0.88
Alaskan Purple Auto,Alaskan Purple Auto,Seedsman,255 watt,"General Hydroponics (GHE),Fox Farm,Plant Success (Plant Revolution),Superthrive,",Manual,"Soil Grow Medium,Perlite Grow Medium,",Paper Towel,"Topping,Defoliation,",16,12,1.0,,12.7
Rainbows,Rainbows,BSF Seeds,,,Manual,,Glass Of Water,"Topping,Defoliation,SoG,",,27,,,
Jack 47 Mars hydro ts 1000,Jack 47®,Sweet Seeds,150 watt,"Atami,",Manual,,Rockwool Cube,,,9,,1.59,
Slurricane by Anesia Seeds (first grow),Slurricane,Anesia Seeds,100 watt,,Manual,,,"LST,",,9,1.0,1.23,
Criminal,Criminal +,Ripper Seeds,,,Manual,,Glass Of Water,"Topping,SoG,",,26,,,
Blueberry,Auto Blueberry,Dutch Passion,,"Advanced Nutrients,",Manual,"Soil Grow Medium,Perlite Grow Medium,Coco Coir Grow Medium,",Paper Towel,,,8,1.0,0.88,3.88
[Timelapse] Red pure auto CBD,Red Pure Auto CBD,Sweet Seeds,75 watt,"PLAGRON.,General Hydroponics (GHE),",Drip,"Expanded Clay Grow Medium,Coco Coir Grow Medium,",Paper Towel,"LST,Defoliation,ScrOG,",6.46,11,1.0,2.72,8.19
Purple Lemonade Auto indoor #1,Purple Lemonade Auto,Fast Buds,150 watt,"Advanced Nutrients,Canna,BioBizz,PLAGRON.,Green Planet Nutrients,",Hydroponics,"Other Grow Medium,",Paper Towel,"Topping,Defoliation,LST,",21.53,11,1.0,,8.61
FastBudz Tent W/Green Crack,Green Crack Auto,Fast Buds,1000 watt,"Espoma,Down To Earth,Gaia Green,Bloom City Organics,",Manual,"Perlite Grow Medium,Coco Coir Grow Medium,Worm castings Grow Medium,",,"Leaf Tucking,Defoliation,LST,",78.74,12,1.0,2.19,16.58
Haze Berry Grow,Haze Berry,Royal Queen Seeds,100 watt,"Advanced Nutrients,General Hydroponics (GHE),",Manual,"Soil Grow Medium,",,"Defoliation,Topping,LST,",2.5,25,1.0,4.09,4.09
Sorbet Dreams,Sorbet Dreams,DNA Genetics,480 watt,"Fox Farm,",Manual,"Soil Grow Medium,",Paper Towel,"ScrOG,FIMing,LST,Lollipop,Lolipop,Defoliation,",,18,1.0,2.05,12.98
OneWorldOnePlant - Mars LED FC-4800,Platinum Swabi Punch,Mass Medical Strains,480 watt,,,,,,,14,,,
4 Strain - 2000W - 12/12 - Promix,Runtz Muffin,Barney'S Farm,2000 watt,"General Hydroponics (GHE),",,"HID / 1000W 1000W DE MH Grow Bulb,HID / 1000W (×2) 1000W HPS Grow Bulb,Soil Grow Medium,Perlite Grow Medium,Vermiculite Grow Medium,",Paper Towel,"Topping,Defoliation,12-12 From Seed,",,8,1.0,,
Critical Auto,Critical Plus Autoflowering,Pev Seeds,240 watt,"Top Crop,",Manual,"Cellmax Grow Medium,",Paper Towel,,10.76,13,1.0,,4.69
Morroccan Landrace - Hashish,Morroccan Sativa Landrace,Custom Breeder & Strain,,,Manual,"Soil Grow Medium,",Glass Of Water,,,FLOWERING,,,
90% Indica PURPLE Urkle,Purple Urkle Feminized,Canuk Seeds,96 watt,"Green Planet Nutrients,",Manual,"Fox farm happy frog Grow Medium,",,"LST,Defoliation,SoG,",19.69,12,5.0,3.39,13.05
simo´s first soil grow,White Gold,White Label,600 watt,"BioBizz,Vitalink,",Manual,"Soil Grow Medium,",,"LST,",21.53,13,1.0,,
The First Go-Round: Auto and a Photo,Northern Lights Auto,Seedsman,240 watt,"General Hydroponics (GHE),",Manual,"AC Infinity Cloudlab 642 Advance Grow Tent 4x2 (48"" X 24"" X 72""),Soil Grow Medium,",,"Defoliation,LST,",,16,1.0,2.47,
Green poison Mars hydro ts 1000,Green Poison®,Sweet Seeds,150 watt,"Atami,",Manual,,Rockwool Cube,,8.61,10,1.0,1.52,
Sour diesel one of me favorite oldies,Sour Diesel,Royal Queen Seeds,,"Advanced Nutrients,",Manual,"Soil Grow Medium,Perlite Grow Medium,",,"LST,",,FLOWERING,,,
Cookies Gelato RQS,Cookies Gelato,Royal Queen Seeds,600 watt,"Advanced Nutrients,",Manual,"Coco Coir Grow Medium,Leca Grow Medium,",Paper Towel,"Topping,FIMing,SoG,",12.92,9,9.0,21.66,21.66
Seed stockers - Ak420 auto,AK420 Autoflower,Seedstockers,850 watt,"Canna,",Manual,"Coco Coir Grow Medium,",Paper Towel,,13.12,11,3.0,,29.24
Punched in the GMO,GMO Punch,Green Point Seeds,640 watt,"General Hydroponics (GHE),Botanicare,Purpinator,True Plant Science (TPS),",Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",,"Let them loose,LST,ScrOG,Topping,Defoliation,",53.81,13,4.0,,14.0
5LIFE,Girl Scout Cookies,Garden Of Green,"LED / 150W Mars TS 1000,LED / 680W Mars FC 6500,","BioBizz,Botanicare,",Manual,"bio bizz light mix Grow Medium,",Paper Towel,"Topping,Defoliation,LST,ScrOG,",,FLOWERING,,,
Purple Punch,Purple Punch Auto,Fast Buds,480 watt,"Dutch Science Nutrients,",Manual,"Soil Grow Medium,",Directly In Substrate,"Topping,LST,",43.04,15,1.0,,5.0
Green Crack Auto AMS. (3 week Veg+++),Green crack,Custom Breeder & Strain,,"General Hydroponics (GHE),",Manual,"Soil Grow Medium,",,"LST,",,7,1.0,,
Candyland x Platinum OG,Candyland x Platinum OG,Custom Breeder & Strain,480 watt,,Manual,"Soil Grow Medium,",Directly In Substrate,"Topping,Main-Lining,",9.84,20,2.0,,
TastebudzSeedsPeanutButterCookiesAuto#2,Peanut Butter Cookies Auto,Tastebudz Genetics,400 watt,"Terpinator,Prescription Blend,Humboldts Secret,Advanced Nutrients,",Manual,"CoolGrows 2-In-1 GT 60x48x80,Soil Grow Medium,",Glass Of Water,"LST,",52.49,12,1.0,2.09,11.95
First Grow,Wedding Glue Auto,Fast Buds,200 watt,"General Hydroponics (GHE),",Manual,"AC Infinity Cloudlab 642 Advance Grow Tent 4x2 (48"" X 24"" X 72""),Coco Coir Grow Medium,Perlite Grow Medium,",Peat Pellet,"LST,Leaf tucking,Defoliation,",,9,1.0,,43.73
Durban Poison Photo,Durban Poison,Crop King Seeds,"LED / 0W SF1000D,LED / 0W SF1000D,","Terpinator,True Plant Science (TPS),Botanicare,Fox Farm,",Manual,"Soil Grow Medium,Coco Coir Grow Medium,Perlite Grow Medium,Peat Mo Grow Medium,",,"Topping,Main-Lining,",13.12,15,1.0,1.83,1.83
Pink Kush CBD [30:1] Seedsman,Pink Kush CBD 30:1 Auto,Seedsman,165 watt,"Remo Nutrients,Top Crop,House & Garden,",Manual,"Coco Coir Grow Medium,",Paper Towel,"Defoliation,",,8,3.0,,
Cosmic Queen,Cosmic Queen,Mephisto Genetics,600 watt,"FloraFlex,",Manual,"Perlite Grow Medium,Coco Coir Grow Medium,",,"Leaftucking,Lollipopping,Defoliation,",25,12,1.0,6.93,
First indoor grow! Big bud auto,Big Bud Auto,Fast Buds,150 watt,"BioBizz,",Manual,"Other Grow Medium,",,"LST,Defoliation,",5.27,13,2.0,9.31,
Purple Kush Auto,Auto PK,Oasis Genetics,250 watt,"Advanced Nutrients,NPK Industries,",Manual,"Soil Grow Medium,",Directly In Substrate,"LST,Defoliation,",,8,4.0,,
ZAMNESIA - BRUCE BANNER 3,Bruce Banner 3,Zamnesia Seeds,290 watt,"Remo Nutrients,Advanced Nutrients,",Hydroponics,,,"ScrOG,",Custom,15,,,
Rainbow Belts x Apple Mints ( Pheno 3 ),Bad Roots Clearwater Seeds,Custom Breeder & Strain,182 watt,"Green Buzz Nutrients,",Manual,"Coco Coir Grow Medium,Soil Grow Medium,",,,7.1,13,1.0,0.74,3.39
Rainbow Belts x Apple Mints ( Pheno 2 ),Bad Roots Clearwater Seeds,Custom Breeder & Strain,182 watt,"Green Buzz Nutrients,",Manual,"Coco Coir Grow Medium,Soil Grow Medium,",,,7.1,13,1.0,0.85,3.6
Rainbow Belts x Apple Mints,Clearwater-Samen mit schlechten Wurzeln,Custom Breeder & Strain,410 watt,"Green Buzz Nutrients,",Manual,"Coco Coir Grow Medium,",Rockwool Cube,"Topping,",15.5,19,1.0,1.9,7.41
Blue Javaz ( The Grateful Seeds ),Blue Javaz (Die dankbaren Samen),Custom Breeder & Strain,410 watt,"Green Buzz Nutrients,",Manual,,Paper Towel,"Topping,",15.5,22,1.0,2.22,8.89
Strawberry glue,Strawberry Glue,T.H.Seeds,1350 watt,"Hesi,",Manual,"Soil Grow Medium,Perlite Grow Medium,",Peat Pellet,"Defoliation,Topping,LST,",12.92,14,5.0,,5.0
French macaroon,French Macaron,T.H.Seeds,1350 watt,"Hesi,",Manual,"Soil Grow Medium,Perlite Grow Medium,",Peat Pellet,"Defoliation,Topping,LST,",12.92,14,3.0,,30.0
PCG Cookies x Watermelon Zkittlez Pheno2,PCG Cookies x Watermelon Zkittlez,Purple City Genetics,182 watt,"Green Buzz Nutrients,",Manual,"Coco Coir Grow Medium,Soil Grow Medium,",,,15.5,13,1.0,1.55,6.6
Melon Ball,Clearwater Seeds Melon Ball,Custom Breeder & Strain,410 watt,"Green Buzz Nutrients,",Manual,"Coco Coir Grow Medium,",Paper Towel,"Topping,",15.5,19,1.0,1.8,7.87
Skywalker Haze Auto,Auto Skywalker Haze,Dutch Passion,140 watt,"BioBizz,",Manual,"Soil Grow Medium,",Paper Towel,"FIMing,Defoliation,",68.89,12,2.0,,2.32
BCN Critical XXL,BCN Critical XXL,Seedstockers,1000 watt,"BioBizz,",,"Soil Grow Medium,",,,,12,1.0,2.12,10.58
Purple Queen Automatic RQS,Purple Queen Automatic,Royal Queen Seeds,100 watt,"Advanced Nutrients,",Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",Directly In Substrate,"LST,Defoliation,",,13,1.0,2.12,21.16
Viperspectra xs2000 bahama mama s1,Bahama Mama S1,Solfire Gardens,240 watt,"Fish Head Farms,Advanced Nutrients,Oregon’s Only (Nectar for the Gods),Mammoth Microbes,",Manual,"Soil Grow Medium,Coco Coir Grow Medium,Perlite Grow Medium,",,"Topping,LST,Defoliation,",328.08,16,3.0,,2.61
RQS Contest Blue Cheese auto,Blue Cheese Automatic,Royal Queen Seeds,150 watt,"RQS Organic Nutrients,",Manual,"Soil Grow Medium,",Glass Of Water,"Topping,",6.46,9,1.0,2.08,11.5
FastBuds LSD-25 Organic Soil,LSD-25 Auto,Fast Buds,600 watt,"Gaia Green,",Manual,"Soil Grow Medium,",,,,13,1.0,,6.17
Dutch-Headshop Pineapple express Auto,Auto Pineapple Express,Dutch-Headshop Seeds,150 watt,"Canna,",Hydroponics,"DWC Grow Medium,",,"LST,",,10,,,
34th street seed co bubba kush feminized,Bubba kush,Custom Breeder & Strain,300 watt,"General Hydroponics (GHE),Advanced Nutrients,",Hydroponics,,,"Topping,ScrOG,",5.06,13,2.0,,3.0
Royal cookies,Royal Cookies Automatic,Royal Queen Seeds,460 watt,"Aptus,",Drip,"Lichtmix Grow Medium,",,,12.92,10,1.0,2.55,
Royal gorilla auto,Royal Gorilla Automatic,Royal Queen Seeds,460 watt,"Aptus,",Drip,"Lichtmix Grow Medium,",Glass Of Water,,12.92,10,1.0,,
Watermelon,Watermelon Automatic,Royal Queen Seeds,460 watt,"Aptus,",Drip,"Lichtmix Grow Medium,",Glass Of Water,,10.76,10,1.0,0.68,
Lemon pie,Lemon Pie Auto,Fast Buds,460 watt,"Aptus,",Drip,"Lichtmix Grow Medium,",Glass Of Water,,10.76,9,1.0,,
Cream mandarin,Cream Mandarine Auto®,Sweet Seeds,460 watt,"Aptus,",Drip,"Lichtmix Grow Medium,",Glass Of Water,,10.76,10,1.0,,
She's a SherbertQueen Gunpowder Gelatine,Sherbet Queen Automatic,Royal Queen Seeds,310 watt,"RQS Organic Nutrients,",Manual,,Glass Of Water,,3.55,9,1.0,1.69,
Lambs breath,Lambs Breath Autoflower,Crop King Seeds,310 watt,"General Hydroponics (GHE),Botanicare,Real Growers,",Hydroponics,"AC Infinity Cloudlab 844 Advance Grow Tent 4x4 (48"" X 48"" X 80""),Mineral Wool Grow Medium,Expanded Clay Grow Medium,",,"Defoliation,HST,Topping,",52.49,11,1.0,2.07,11.35
F@ck Landlord by FastBuds #2,Orange Sherbet Auto,Fast Buds,,"Ecothrive,Plant Success (Plant Revolution),",Manual,"BioBizz All Mix Soil Grow Medium,BioBizz Worm Castings Grow Medium,",Directly In Substrate,"Transplantation,LST,HST,Defoliation,",Custom,FLOWERING,,,
"Please, Be Girls!",Cult Classics~ Eiffel Tower,Custom Breeder & Strain,420 watt,"Dutch Science Nutrients,Fish Head Farms,",Manual,"Soil Grow Medium,",Glass Of Water,"Defoliation,",13.12,11,1.0,,9.0
Cultivo indoor de feminizadas,Orange Bud,Dutch Passion,315 watt,"Top Crop,",Manual,"Coco Coir Grow Medium,Perlite Grow Medium,Soil Grow Medium,Other Grow Medium,",,,,13,1.0,,5.64
Auto SOG,Amnesia Autoflower,Seedstockers,100 watt,"Bio Tabs,",Manual,"BioBizz Light Mix Grow Medium,BioBizz All Mix Grow Medium,",Glass Of Water,"ScrOG,Lollipopping,SoG,Defoliation,SuperCropping,",3.88,12,2.0,0.53,0.88
N.L. VIPARSPECTRA XS2000 (GDG 13),Northern Lights Auto,Fast Buds,240 watt,"Shogun,Ecothrive,General Hydroponics (GHE),Advanced Nutrients,",Manual,"Gorilla Grow Tent GGT Shorty 2x2.5,",Other,"LST,Defoliation,",4.84,14,1.0,1.38,11.99
Organic Grows Only,Auto Lemon,Seedsman,240 watt,"Down To Earth,",Manual,"Coco Coir Grow Medium,Worm casting Grow Medium,Perlite Grow Medium,",Paper Towel,"LST,Defoliation,Topping,",9.84,10,1.0,,0.53
Banana Punch,Banana punch,Custom Breeder & Strain,465 watt,"Grotek,",Manual,"Soil Grow Medium,Perlite Grow Medium,Coco Coir Grow Medium,",,"SoG,Defoliation,",10.76,12,21.0,16.23,67.02
First Try.,Forgotten Cookies,Mephisto Genetics,460 watt,,Hydroponics,"Coco Coir Grow Medium,Perlite Grow Medium,",,,,16,1.0,,7.5
Double cherry indigo,Double cherry indigo,ETHOS Genetics,1300 watt,"Advanced Nutrients,Fox Farm,Terpinator,General Hydroponics (GHE),",Manual,"Soil Grow Medium,",Paper Towel,,,13,1.0,,2.5
RQS Northern Lights Auto small grow,,,,,,,,,,,,,
Afghani Auto,Afghan Kush Auto,Fast Buds,600 watt,"Microbe Life Hydro,Impello Biosciences,Mammoth Microbes,",Manual,"Soil Grow Medium,",,,,8,1.0,,
Mohan Ram Auto,Mohan Ram Auto®,Sweet Seeds,300 watt,"Atami,Grotek,Advanced Nutrients,Canna,Hesi,",Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",Other,"Topping,LST,Defoliation,",10.76,10,1.0,4.23,24.69
Hulkberry Automatic,Hulkberry Automatic,Royal Queen Seeds,"LED / 300W FC 3000,","BioBizz,",Manual,"Soil Grow Medium,Perlite Grow Medium,",,"Defoliation,LST,",10.76,12,4.0,,11.5
Anesia Scout Cookies by Silky,Anesia Scout Cookies,Anesia Seeds,240 watt,,Manual,"Soil Grow Medium,",,"LST,Topping,HST,Defoliation,",4.84,18,1.0,,18.48
(CKS)Gelato x (Gift) Wedding cake Seeds,Gelato cake,Custom Breeder & Strain,310 watt,"General Hydroponics (GHE),Advanced Nutrients,",Hydroponics,"Expanded Clay Grow Medium,Rapid rooters Grow Medium,",Other,"HST,",6.56,6,3.0,,
21x Biscotti Mintz,Biscotti Mintz,Barney'S Farm,315 watt,"Advanced Nutrients,Intense Nutrients,",Manual,"Soil Grow Medium,",Rockwool Cube,"SoG,",10.76,11,21.0,6.53,
Gorilla Cookies,Gorilla Cookies,Expert Seeds,315 watt,"Advanced Nutrients,",Manual,"Soil Grow Medium,",Glass Of Water,"Topping,Defoliation,",,16,4.0,2.12,
B+ AKM Psilocybe Cubensis - mushrooms,FSE - B+ AKM,Custom Breeder & Strain,"LED / 10W Custom,LED / 10W Custom,",,Manual,"Horse shit Grow Medium,Coco Grow Medium,Vermiculite Grow Medium,",Other,,Custom,FLOWERING,,,
RQS Growers pack /Mars Hydro Royal kush,Royal Kush Automatic,Royal Queen Seeds,100 watt,"RQS Organic Nutrients,",Manual,"Soil Grow Medium,",Directly In Substrate,"Topping,",8.4,13,1.0,1.04,5.24
Pink Lemonade,Pink Lemonade,34 Street Seed Co.,360 watt,"Advanced Nutrients,",Manual,"Soil Grow Medium,Coco Coir Grow Medium,Perlite Grow Medium,",Paper Towel,"LST,Defoliation,ScrOG,flushing,Topping,",,23,5.0,5.75,7.94
Dos Si Dos Auto,Dos Si Dos Auto,Barney'S Farm,600 watt,,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",,"Defoliation,LST,",,11,1.0,,13.2
RQS Shogun,Shogun,Royal Queen Seeds,200 watt,"Canna,BIOCANNA,",Manual,"Soil Grow Medium,",Directly In Substrate,"LST,",,14,1.0,,
Sweet Trainwreck Auto,Sweet Trainwreck Auto,Sweet Seeds,600 watt,,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",,"LST,Defoliation,",,10,1.0,,
FastBuds StrawberryBanana,Strawberry Banana Auto,Fast Buds,480 watt,"Advanced Nutrients,",Hydroponics,"Expanded Clay Grow Medium,",Paper Towel,"Defoliation,Topping,LST,ScrOG,",10.76,10,2.0,7.41,22.5
Sweet Zombie take 2,Sweet Zombie,Expert Seeds,310 watt,"Canna,Advanced Nutrients,Buddhas Tree,",Hydroponics,"Coco Coir Grow Medium,Perlite Grow Medium,",Paper Towel,"Topping,Defoliation,",,12,,,
Strawberry Cola Auto,Strawberry Cola Auto,Exotic Seed,270 watt,"Atami,Grotek,Advanced Nutrients,Canna,",Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",Other,"Topping,LST,Defoliation,",10.76,11,1.0,2.75,14.11
Dark Devil Autoflower,Dark Devil Auto®,Sweet Seeds,480 watt,"Real Growers,Bloom City Organics,Lotus Nutrients,",,"Soil Grow Medium,",Paper Towel,"LST,",9,10,1.0,1.74,
Green Crack,Green Crack Auto,Fast Buds,150 watt,"Advanced Nutrients,",Manual,"Soil Grow Medium,Perlite Grow Medium,Coco Coir Grow Medium,",Paper Towel,"LST,Topping,Defoliation,",,13,1.0,2.4,
RQS Lemon Shining Silver Haze x3,Lemon Shining Silver Haze,Royal Queen Seeds,150 watt,"Plant Success (Plant Revolution),Growth Technology,General Hydroponics (GHE),Botanicare,",Manual,"Soil Grow Medium,",Rockwool Cube,"Topping,",,9,3.0,1.34,5.37
BIG-Fast Blue Caramel // Viparspectra,Fast Blue Caramel,Big Seedbank,880 watt,"Green Buzz Nutrients,",Manual,"Soil Grow Medium,",,"Defoliation,Topping,Supercropping,",96.88,14,2.0,,14.82
Kosher Cake Auto,Kosher Cake Auto,Fast Buds,600 watt,"General Hydroponics (GHE),",Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",,"LST,Defoliation,",,8,1.0,,4.9
Mango N Cheese-// Viparspectra,Strawberry N Mango Jones,Connoisseur Genetics,880 watt,"Green Buzz Nutrients,",Manual,"Other Grow Medium,",Other,"Defoliation,",96.88,12,2.0,,14.82
English Cherrypie//Viparspectra,Cherry Pie,MSNL,880 watt,"Green Buzz Nutrients,",Manual,"Soil Grow Medium,",Other,"Topping,Defoliation,",96.88,15,3.0,,14.82
Anesia Yuhbary in urban Chili 2.0,Yuhbary,Anesia Seeds,65 watt,"Green Buzz Nutrients,",Manual,"Soil Grow Medium,",,"Topping,Defoliation,",3.66,12,4.0,,14.82
Crystal Candy XL Auto,Crystal Candy XL Auto,Sweet Seeds,600 watt,"General Hydroponics (GHE),",Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",,"LST,Defoliation,",,10,1.0,,4.5
Season1 My first Strain,Sour diesel,Custom Breeder & Strain,"LED / 60W Custom,LED / 300W Mars TSL 2000,",,Manual,"Perlite Grow Medium,Vermiculite Grow Medium,Peat moss Grow Medium,",,"LST,Topping,ScrOG,",Custom,15,,,
Strawberry Cheesecake Auto,Strawberry Cheesecake Auto,Seedsman,600 watt,"General Hydroponics (GHE),",,"HID / 600W 600 Watt MH Conversion Grow Bulb,Coco Coir Grow Medium,",,"LST,Defoliation,",,12,1.0,,
éloquente_cultivation,Mango Sapphire,Humboldt Seed Organization,245 watt,,Manual,"Soil Grow Medium,",,,43.06,12,16.0,54.67,
z gorilla,Gorilla Glue Automatic,Zamnesia Seeds,,"BioBizz,",,"old soil Grow Medium,",,,,5,3.0,,4.59
Pablo Auto,Auto Pablo Escobar,Divine Seeds,,,,,Paper Towel,,,6,2.0,,3.53
Love growing weed,Auto Lemon,Seedsman,130 watt,"Plant Magic,",Manual,"Soil Grow Medium,Perlite Grow Medium,",,"Topping,Defoliation,",Custom,10,1.0,9.07,37.99
Royal Purple Kush “Auto”,Royal Purple Kush Auto,Emerald Triangle Seeds,310 watt,"General Hydroponics (GHE),",Manual,"Soil Grow Medium,Mother Earth Terracr Grow Medium,",Glass Of Water,"HST,LST,Defoliation,",103.98,16,1.0,,6.0
Green Gelato Auto - Fat Banana Auto,Green Gelato Automatic,Royal Queen Seeds,150 watt,"BioBizz,Nortembio,PLAGRON.,",Manual,"Soil Grow Medium,Perlite Grow Medium,",Directly In Substrate,"LST,Defoliation,",5.38,13,,5.47,
Sweet zensation,Sweet Zenzation,Sweet Seeds,200 watt,"General Hydroponics (GHE),",Manual,"Soil Grow Medium,",Paper Towel,,10.76,12,1.0,,3.88
1st grow. ILGM SUPER MIX PACK (AUTO),Bruce Banner Autoflower,ILGM,330 watt,,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,Other Grow Medium,",Directly In Substrate,"LST,Defoliation,",35,12,1.0,,2.4
First grow,Northern Lights x Big Bud Auto,Custom Breeder & Strain,150 watt,"Advanced Nutrients,",,"AC Infinity Cloudlab 632 Advance Grow Tent 36” X 20” X 62”,Soil Grow Medium,Coco Coir Grow Medium,Perlite Grow Medium,",,"LST,",,17,1.0,5.15,
Banana Hammock,Banana Hammock R1,ETHOS Genetics,"LED / 240W XS2000,","Fox Farm,Advanced Nutrients,Terpinator,",Manual,"AC Infinity Cloudlab 642 Advance Grow Tent 4x2 (48"" X 24"" X 72""),Soil Grow Medium,Perlite Grow Medium,",,"Defoliation,HST,LST,FIMing,",39.37,20,1.0,,
Glue Sniffer S1 Photoperiod,Glue Sniffer,Twenty20,"LED / 600W Custom,","Dr. Earth,Real Growers,",Manual,"Soil Grow Medium,",,"LST,Topping,",Custom,12,,,
3M•Dbl. Strawberry Diesel Jones,Strawberry N Mango Jones,Connoisseur Genetics,150 watt,,Manual,"Soil Grow Medium,Perlite Grow Medium,Vermiculite Grow Medium,Coco Coir Grow Medium,Minerals Grow Medium,Bocashi Grow Medium,Humus Grow Medium,",Directly In Substrate,"LST,Topping,Defoliation,",1.94,25,1.0,6.6,19.26
MAC Flurry Penthouse Seeds ORGANIC GROW,MAC Flurry,Custom Breeder & Strain,100 watt,"Living Soils,Ecothrive,",Manual,"Soil Grow Medium,Perlite Grow Medium,Coco Coir Grow Medium,",Directly In Substrate,"HST,Defoliation,LST,FIMing,",6.56,15,1.0,,0.78
Mixed grow photoperiods,Banana Kush Cake Feminized,Sensi Seeds,245 watt,"Advanced Nutrients,",Drip,"Coco Coir Grow Medium,Perlite Grow Medium,",,,7.86,8,,,2.19
Afghan kush auto,Afghan Kush Auto,Fast Buds,,"Oregon’s Only (Nectar for the Gods),",Manual,"Soil Grow Medium,",,"LST,Defoliation,",,14,1.0,,
LSD25,LSD-25 Auto,Fast Buds,150 watt,"Advanced Nutrients,",Manual,"Soil Grow Medium,Perlite Grow Medium,",,"LST,",Custom,8,,0.78,
