diary_name,strain,strains_company,light_watt,nutrients,watering,soil,germination,grow_techniques,grow_room_size,weeks_to_harvest,num_of_plants,bud_dry_weight,bud_wet_weight
Mystical blue-stuff....,Blue Mystic,Royal Queen Seeds,100 watt,"BioBizz,PLAGRON.,",Manual,"Perlite Grow Medium,Soil Grow Medium,Coco Coir Grow Medium,",,"Defoliation,LST,",Custom,14,1.0,,2.68
Durban Poison - Dutch Passion,Durban Poison,Dutch Passion,100 watt,"Advanced Hydroponics of Holland,Canna,",Hydroponics,"Coco Coir Grow Medium,Perlite Grow Medium,Other Grow Medium,",Other,"Topping,LST,",,13,,,
Blue Clones,Blue Haze,ILGM,480 watt,"Lotus Nutrients,",Manual,"Soil Grow Medium,",,"Defoliation,ScrOG,",13.12,20,4.0,,7.62
Niagara,Niagara,Doctor'S Choice,,"Organics Nutrients,",Manual,"Soil Grow Medium,Perlite Grow Medium,",,,,2,,,
Another attempt - RQS Fast Eddy CBD,Fast Eddy Automatic CBD,Royal Queen Seeds,100 watt,"BioBizz,",Manual,"Soil Grow Medium,",Paper Towel,"LST,Defoliation,",3.88,10,1.0,1.9,7.05
Everything’s new.,Watermelon Automatic,Royal Queen Seeds,150 watt,"BioBizz,",Manual,"Soil Grow Medium,Perlite Grow Medium,",Paper Towel,"LST,",6.56,10,1.0,,0.88
Sweet RSB Auto,Red Strawberry Banana Auto,Sweet Seeds,100 watt,"PLAGRON.,BioBizz,Plant Success (Plant Revolution),",Manual,"Plagron Batmix Grow Medium,",,"Topping,LST,Defoliation,",5.38,11,2.0,0.28,
Auto Lemon Haze,Auto Lemon Haze,Custom Breeder & Strain,263 watt,"PLAGRON.,Growth Technology,General Hydroponics (GHE),",Manual,"Coco Coir Grow Medium,",,,10.76,13,1.0,,8.11
Auto White Widow,Auto White widow,Custom Breeder & Strain,263 watt,"PLAGRON.,Growth Technology,General Hydroponics (GHE),",Manual,"Coco Coir Grow Medium,",,,10.76,13,1.0,,3.74
1st Fem Grow,Alaskan Thunder Fuck,Custom Breeder & Strain,100 watt,"BioBizz,Ecothrive,Plant Success (Plant Revolution),",Manual,"Soil Grow Medium,Coco Coir Grow Medium,",,"Defoliation,ScrOG,LST,HST,SoG,",,15,1.0,,0.71
Photo Run Season 1,White Widow,Seedsman,750 watt,"Fish Head Farms,Botanicare,Dynomyco,Oregon’s Only (Nectar for the Gods),Coast of Maine,",Manual,"Soil Grow Medium,Worm Castings Grow Medium,Perlite Grow Medium,",Paper Towel,"LST,Topping,Bending,Defoliation,",,17,1.0,2.52,0.09
Pride of Sweet Seeds!,Cream Caramel®,Sweet Seeds,310 watt,"General Hydroponics (GHE),Advanced Nutrients,",Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",,"Defoliation,ScrOG,Topping,LST,",10.76,17,1.0,9.63,59.05
Barneys Farm RUNTZ AUTO,Runtz Auto,Barney'S Farm,600 watt,"Gaia Green,Grotek,Remo Nutrients,",Manual,"Soil Grow Medium,Perlite Grow Medium,Other Grow Medium,",Glass Of Water,"LST,",13.12,8,4.0,,10.0
Banana Daddy auto R Bx2,Banana Daddy Auto R BX2,ETHOS Genetics,440 watt,"Lotus Nutrients,Botanicare,Fox Farm,",Manual,"Coco Coir Grow Medium,Vermiculite Grow Medium,",Paper Towel,"Defoliation,LST,",310.04,11,3.0,,652.04
In house Genetics Run,Jelly Breath S1,In House Genetics,300 watt,"Canna,Botanicare,Mammoth Microbes,",Manual,"Coco Coir Grow Medium,",Directly In Substrate,"Topping,FIMing,Defoliation,Transplanting,ScrOG,SoG,",,14,2.0,,
Athens,Mimosa x Orange Punch,Barney'S Farm,930 watt,,Drip,"Coco Coir Grow Medium,Perlite Grow Medium,",,,104.99,9,4.0,,51.0
Gelato Hempy Bucket Grow,Gelato,Crop King Seeds,680 watt,"Greenleaf Nutrients,",Manual,"Perlite Grow Medium,",,"Defoliation,ScrOG,",16,9,4.0,,
Buddha Auto Critical,Auto Critical,Buddha Seeds,630 watt,"Top Crop,",Manual,"Soil Grow Medium,",,"Topping,",10.76,9,1.0,,2.93
BMX (Blue Moonshine x Bruce Banner),Dirty Hippy Farms - BMX,Custom Breeder & Strain,400 watt,"Down To Earth,Aurora Innovations (Roots Organics),",,"Gorilla Grow Tent GGT 4x4,Soil Grow Medium,",,,52.49,9,1.0,2.05,2.19
Magnum Auto Organic,Magnum Automatic,MSNL,,,Manual,"Soil Grow Medium,",,,,11,1.0,,0.42
Candy Girls,Candy,Divine Seeds,420 watt,"Dutch Science Nutrients,TNB Naturals,StepWell Soil Inc,",Manual,"Soil Grow Medium,",Other,"Defoliation,Topping,",13.12,9,2.0,3.0,3.0
Purple Punch Auto,Purple Punch Auto,Fast Buds,240 watt,"BioBizz,",Manual,"Soil Grow Medium,",Directly In Substrate,"LST,Defoliation,",5.38,14,1.0,6.6,21.31
Tangerine Dream,Tangerine Dream,Custom Breeder & Strain,250 watt,"Technaflora,",Manual,"Soil Grow Medium,Perlite Grow Medium,",,"Defoliation,Topping,LST,",104.99,13,1.0,,16.51
CandyLand ( Autumn Cup ),Candyland,Garden Of Green,410 watt,"Green Buzz Nutrients,",Manual,"Coco Coir Grow Medium,",Paper Towel,"Topping,",15.5,19,1.0,1.8,8.22
PIRKUSH,PirKush Auto,Caucasian Seeds,480 watt,"General Hydroponics (GHE),",Manual,"GORILLA SOIL - COCO PX SUPER MIX Grow Medium,",Glass Of Water,"LST,Defoliation,",6.46,13,1.0,,52.21
Larimar vs Silky,Puddin(borderliner x titty sprinkles),Custom Breeder & Strain,,,,,Other,"HST,LST,Defoliation,Topping,",5.17,21,1.0,,38.41
CDLC Auto,Creme de la Chem,Mephisto Genetics,100 watt,"Blue Planet Nutrients,Fox Farm,Bloom City Organics,",Manual,"Soil Grow Medium,Perlite Grow Medium,",Paper Towel,"Topping,LST,",,11,1.0,0.85,0.85
Holy Snow by Strain Hunters,Holy Snow,Green House Seed Co.,550 watt,"Green House Feeding,",Manual,"Coco Coir Grow Medium,Clay Pebbles Grow Medium,",Paper Towel,"Topping,LST,ScrOG,Defoliation,",24.22,13,5.0,17.64,63.49
Santa Maria by Silky,Santa maria,Custom Breeder & Strain,240 watt,"Gen1:11,",Manual,"Soil Grow Medium,",,"Bonsai inspired,LST,Defoliation,Semi cascading spiral bonsai inspired cannabis,HST,",4.84,22,1.0,,0.78
Purple Punch: The New Beginning,Purple Punch Automatic,Royal Queen Seeds,100 watt,"BioBizz,",Manual,"Soil Grow Medium,Perlite Grow Medium,",Glass Of Water,"LST,Defoliation,",2.69,11,1.0,2.47,13.3
Mazar Auto,Auto Mazar,Dutch Passion,100 watt,"Advanced Nutrients,",Manual,"Soil Grow Medium,Perlite Grow Medium,",Paper Towel,"LST,Defoliation,",861.11,16,1.0,3.17,8.11
Biscotti Mintz by Barney's Farm,Biscotti Mintz,Barney'S Farm,480 watt,"Advanced Nutrients,Canna,Growth Technology,Atami,Grotek,",Drip,"Coco Coir Grow Medium,",Paper Towel,"Defoliation,Main-Lining,Topping,LST,HST,",5.17,16,1.0,6.42,70.55
Fat Banana Automatic,Fat Banana Automatic,Royal Queen Seeds,310 watt,"General Hydroponics (GHE),",,"Coco Coir Grow Medium,Perlite Grow Medium,",Glass Of Water,"LST,",10.76,12,1.0,,20.39
SUPER SILVER HAZE- Dutch Headshop Seeds,Super Silver Haze,Dutch-Headshop Seeds,440 watt,"Green Buzz Nutrients,Green House Feeding,Plant Success (Plant Revolution),",Manual,"Soil Grow Medium,Perlite Grow Medium,Other Grow Medium,",Paper Towel,"Topping,LST,Main-Lining,Defoliation,",,14,,,
BLUE DREAM GOG Seeds,Blue Dream,Garden Of Green,440 watt,"Green Buzz Nutrients,Green House Feeding,Plant Success (Plant Revolution),",Manual,"Soil Grow Medium,Perlite Grow Medium,Other Grow Medium,",Paper Towel,"Defoliation,Main-Lining,Topping,LST,",13.12,14,1.0,,
WHITE WIDOW Seedsman,White Widow,Seedsman,440 watt,"Green Buzz Nutrients,Green House Feeding,Plant Success (Plant Revolution),",Manual,"Soil Grow Medium,Perlite Grow Medium,Other Grow Medium,",Paper Towel,"Main-Lining,Topping,LST,Defoliation,",13.12,13,1.0,,
GRAPE APE WEEDSEEDEXPRESS,Grape Ape feminized seeds,Weedseedsexpress,440 watt,"Green Buzz Nutrients,Green House Feeding,Plant Success (Plant Revolution),",Manual,"Soil Grow Medium,Perlite Grow Medium,Other Grow Medium,",Paper Towel,"Defoliation,Topping,LST,Main-Lining,",13.12,14,1.0,,
Lemon Tree by Barney's Farm,Lemon Tree,Barney'S Farm,480 watt,"Advanced Nutrients,Canna,Growth Technology,Atami,",Drip,"Coco Coir Grow Medium,",Paper Towel,"Defoliation,Main-Lining,Topping,LST,HST,",5.17,16,1.0,11.96,105.82
Bruce Banner 3 by Zamnesia,Bruce Banner 3,Zamnesia Seeds,480 watt,"Advanced Nutrients,Canna,Growth Technology,Atami,Grotek,",Drip,"Coco Coir Grow Medium,",,"Defoliation,Main-Lining,Topping,LST,HST,",5.17,18,1.0,8.61,105.82
Wedding Cake,Wedding Cake,Barney'S Farm,450 watt,"Gaia Green,Down To Earth,Real Growers,Impello Biosciences,",Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",,"LST,Lollipop,Defoliation,",13.12,18,1.0,19.0,19.0
Gelato #33 (2),Gelato #33,Advanced Seeds,440 watt,"Green House Feeding,Plant Success (Plant Revolution),Green Buzz Nutrients,",Manual,"Soil Grow Medium,",Paper Towel,"Topping,LST,Main-Lining,Defoliation,",13.12,13,1.0,,
GELATO #33 (1),Gelato #33,Advanced Seeds,440 watt,"Green House Feeding,Plant Success (Plant Revolution),Green Buzz Nutrients,",Manual,"Soil Grow Medium,",Paper Towel,"Defoliation,Main-Lining,Topping,LST,",13.12,13,1.0,,
ILGM Chocolope,Chocolope,ILGM,700 watt,"BuildASoil,Rootwise Soil Dynamics,",Manual,"Soil Grow Medium,",,"Defoliation,ScrOG,Topping,",25,21,4.0,10.86,
Purple Queen,Purple Queen,Royal Queen Seeds,300 watt,"BioBizz,",Manual,"Biobizz light mix Grow Medium,",,"LST,Topping,Defoliation,",3.23,21,2.0,4.23,4.23
m0use's Dinafem - Dinamed Kush CBD Auto,Dinamed Kush CBD Autoflowering,Dinafem,,,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,Vermiculite Grow Medium,Soil Grow Medium,Other Grow Medium,",Glass Of Water,"Topping,LST,",7.75,14,2.0,,
PurplePunchAuto breed by Fastbuds,Purple Punch Auto,Fast Buds,150 watt,"Divine Grow,",Manual,"ProMix potting mix Grow Medium,",Paper Towel,"Leaf Tuckin,Lollipopped the Lowers,LST,Defoliation,Spinning Stemz Strengthing,",Custom,14,1.0,0.96,0.96
The Sugar Diaries: Chapter 1,Sour Citrus,Purple City Genetics,100 watt,"Fox Farm,",Manual,"Soil Grow Medium,Perlite Grow Medium,",Paper Towel,"Defoliation,LST,Topping,",131.23,10,1.0,,
Lilac Diesel,Lilac Diesel Bx2 Autoflower,ETHOS Genetics,510 watt,,Manual,"Soil Grow Medium,Coco Coir Grow Medium,",,"Defoliation,",,9,,,
Strawberry Pie,Strawberry Pie Auto,Fast Buds,510 watt,,Manual,"Soil Grow Medium,Coco Coir Grow Medium,Perlite Grow Medium,",,"Defoliation,",,10,,,
Strawberry Cheesecake,Strawberry Cheesecake Auto Fem,207 Genetics,510 watt,,Manual,"Soil Grow Medium,Coco Coir Grow Medium,Perlite Grow Medium,",,"Defoliation,",,9,,,
Bond goes solo - green crack,Green Crack Auto,Fast Buds,150 watt,"Fox Farm,General Hydroponics (GHE),BioBizz,Real Growers,Dr. Earth,",Manual,"Soil Grow Medium,Perlite Grow Medium,",Paper Towel,"LST,",52.49,12,1.0,4.2,19.58
Amsterdam gentics,Tangerine G13,Amsterdam Genetics,400 watt,,Manual,,,"LST,Topping,",,20,,,
"Runtzosa, Alien Gor, Sensi St, Sherb Peb",Runtzosa,Pheno Finder Seeds,480 watt,"Fox Farm,",Manual,"Soil Grow Medium,",Paper Towel,"Defoliation,ScrOG,LST,",,18,1.0,1.41,11.0
Lemon cream kush Auto under sp 3000 Mars,Lemon Cream Kush Automatic,Spliff Seeds,300 watt,"Canna,",Manual,"Soil Grow Medium,",Directly In Substrate,"Defoliation,",1076.39,11,1.0,1.62,8.29
Bond and the agents of SPLIFF,Super Skunk,Spliff Seeds,620 watt,"General Hydroponics (GHE),BioBizz,Fox Farm,Superthrive,Dr. Earth,",Manual,"Soil Grow Medium,Perlite Grow Medium,Coco Coir Grow Medium,",Paper Towel,"LST,",52.49,15,1.0,7.34,30.51
DWC Big Jack Widow auto,Big Jack Widow autoflower seeds,Weedseedsexpress,400 watt,"Blue Planet Nutrients,",Hydroponics,"Water Grow Medium,",Glass Of Water,"LST,Defoliation,",54,9,1.0,3.11,21.16
Top Gun Auto by Atlas Seeds,Top Gun,Custom Breeder & Strain,100 watt,"Blue Planet Nutrients,Bloom City Organics,Fox Farm,",Manual,"Soil Grow Medium,Perlite Grow Medium,",Paper Towel,"LST,Topping,",,11,1.0,,1.55
Dos si dos Auto / mutation auto topping.,Dos Si Dos Auto,Barney'S Farm,100 watt,"Canna,General Hydroponics (GHE),",Drip,"Coco Coir Grow Medium,",Glass Of Water,"Topping,LST,Lollipop,Defoliation,Supercroping,",2.58,13,1.0,2.87,
The King's Choice,Kings Juice,Green House Seed Co.,1000 watt,"PLAGRON.,Advanced Nutrients,",Manual,"Soil Grow Medium,Perlite Grow Medium,",Other,"Topping,FIMing,LST,ScrOG,Defoliation,",10.76,16,1.0,5.5,13.05
Rainbow candy auto #1,Rainbow candy autoflower,Growers Choice,120 watt,"Madame Grow,BioBizz,Nortembio,",Manual,"Soil Grow Medium,",,"Defoliation,",3.88,9,1.0,1.36,
FIRST BATCH OF ELEV8 SEEDS (20+ COMING),Head Cake,Elev8 Seeds,200 watt,"Gaia Green,",Manual,"Soil Grow Medium,",,"LST,Defoliation,",2.5,10,1.0,,2.75
Mega Power Plant auto Viparspectra #8,Mega Power Plant Automatic,Spliff Seeds,400 watt,"Dynomyco,Blue Planet Nutrients,",Manual,"Coco Coir Grow Medium,Perlite Grow Medium,Grow stone Grow Medium,",Glass Of Water,"LST,Defoliation,HST,",177.17,13,1.0,8.58,26.46
Bond does a mystery,FFT11,Fast Buds,150 watt,"Fox Farm,General Hydroponics (GHE),BioBizz,Real Growers,Fish Head Farms,",Manual,"Soil Grow Medium,Perlite Grow Medium,Coco Coir Grow Medium,",Paper Towel,,52.49,12,1.0,5.33,21.52
sKKSQqq,Skunk Auto,Fast Buds,,"Advanced Nutrients,General Hydroponics (GHE),",Hydroponics,,,"Topping,Defoliation,",,14,1.0,,
Durban Poison,Durban Poison- Pacific Seed Bank,Custom Breeder & Strain,300 watt,"Down To Earth,Fish Head Farms,Real Growers,Bloom City Organics,Gaia Green,",Manual,"Soil Grow Medium,Perlite Grow Medium,",,"ScrOG,LST,Topping,HST,Defoliation,",10.5,16,1.0,1.23,
Crackberry Pie Auto (SP x Green Crack),Crackberry Pie,Custom Breeder & Strain,100 watt,"Fox Farm,FloraFlex,",Manual,"Soil Grow Medium,",Paper Towel,"Topping,LST,Supercropping,Defoliation,",4,12,1.0,1.3,
Spring ‘22 GirlScoutCookies Auto by GoG,Girl Scout Cookies Auto,Garden Of Green,300 watt,"Botanicare,Dynomyco,General Hydroponics (GHE),",Manual,"Soil Grow Medium,Perlite Grow Medium,",Glass Of Water,"Defoliation,LST,Tucking,",8,11,3.0,,
Sour Skout Kookies,Forum Stomper,Mephisto Genetics,120 watt,"Real Growers,Fox Farm,Botanicare,",Manual,"AC Infinity Cloudlab 422 Advance Grow Tent 2x2 (24"" X 24"" X 48""),Soil Grow Medium,perlite Grow Medium,",Directly In Substrate,"Topping,LST,Defoliation,",4,12,1.0,1.94,
Doc. Cannas G.Gelato & Royal Runtz,Green Gelato,Royal Queen Seeds,300 watt,"BIOCANNA,",Manual,"Soil Grow Medium,",,"LST,HST,ScrOG,Defoliation,",,9,1.0,3.53,5.29
A bad weed never dies,Orange Sherbet Auto,Fast Buds,240 watt,"BioBizz,",Hydroponics,"Soil Grow Medium,Soil Grow Medium,Soil Grow Medium,Soil Grow Medium,",Directly In Substrate,"Defoliation,LST,",8.61,10,3.0,,7.76
Critical (Fem.) LED only,Critical,Royal Queen Seeds,390 watt,"BioBizz,",Manual,"BioBizz LightMix Grow Medium,",Directly In Substrate,"ScrOG,LST,FIMing,Defoliation,Topping,",12.92,18,7.0,,14.64
My Tutan.. xD,Tutankhamon,Pyramid Seeds,300 watt,"Top Crop,",Manual,"Soil Grow Medium,Perlite Grow Medium,Other Grow Medium,",Paper Towel,"ScrOG,Topping,LST,",Custom,18,1.0,,
Red Banana Strawberry-Mars Hydro+UV50W,Red Strawberry Banana Auto,Sweet Seeds,200 watt,"BioBizz,",Manual,"Soil Grow Medium,",Peat Pellet,"LST,",3.88,10,1.0,1.87,7.76
GG4 & sour diesel,Gorilla Glue #4,GG Strains,660 watt,,Manual,"Soil Grow Medium,",,"Topping,LST,Defoliation,",,17,1.0,6.91,
First Grow,Gorilla Zkittlez Auto,Barney'S Farm,"LED / 0W SF1000D,LED / 0W SF1000D,",,Manual,"Bio Blizz All Mix Grow Medium,",,"LST,ScrOG,",0.75,15,3.0,,4.48
2212. Fast Buds Testers,FBT2212,Fast Buds,800 watt,"Cultured Biologix,Green House Feeding,",Manual,"Soil Grow Medium,Coco Coir Grow Medium,",Paper Towel,"Defoliation,",13.12,11,1.0,0.71,0.71
Kritical GB in Coco,Kritical GB,Custom Breeder & Strain,490 watt,"Advanced Nutrients,BioBizz,Plant Success (Plant Revolution),General Hydroponics (GHE),",Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",Paper Towel,"Topping,Main-Lining,Defoliation,",2.69,13,1.0,,7.14
new cookie season!,Do-Sweet-Dos®,Sweet Seeds,240 watt,"Canna,Advanced Nutrients,Grotek,",,"Soil Grow Medium,",Paper Towel,"LST,Defoliation,Transplante,",430.56,10,1.0,1.34,6.35
Wedding Cake Auto - Barney's Farm,Wedding Cake Auto,Barney'S Farm,460 watt,"General Hydroponics (GHE),",Hydroponics,"Expanded Clay Grow Medium,Mineral Wool Grow Medium,",Paper Towel,"LST,",209.97,12,2.0,8.04,8.04
Lemon Haze,Lemon Haze- Pacific Seed Bank,Custom Breeder & Strain,300 watt,"Real Growers,Fish Head Farms,Bloom City Organics,Down To Earth,Gaia Green,",Manual,"Soil Grow Medium,Perlite Grow Medium,",Paper Towel,"ScrOG,Topping,LST,HST,Defoliation,",10.5,16,1.0,1.81,
Fat Peet's Cookie's Auto,Fat Pete's Cookies Auto,Super Sativa Seed Club,"LED / 245W Q6W Gen2,","Canna,",Manual,"Other Grow Medium,",,,,6,4.0,,63.49
Cheech Biggums By Nightowl,Cosmic Apprentice,Night Owl Seeds,600 watt,"Foop Organic Biosciences,",Manual,"Gorilla Grow Tent GGT Lite 4x4,Coco Coir Grow Medium,",Paper Towel,"LST,Defoliation,",13.12,10,1.0,,3.7
Bubba Kush Winter Solace,Bubba Kush,34 Street Seed Co.,200 watt,"Advanced Nutrients,",Manual,"Promix Grow Medium,",,"LST,Defoliation,",29.53,22,1.0,7.27,52.91
Winter grow2021,"End Game Rbx ""The Punch Line""",ETHOS Genetics,"LED / 320W Slim 320S,LED / 320W Slim 320S,LED / 120W FAR Red Bloom Enhancer,","Botanicare,Lotus Nutrients,Fox Farm,Real Growers,",Manual,"Soil Grow Medium,Coco Coir Grow Medium,Vermiculite Grow Medium,",Paper Towel,"Defoliation,LST,Topping,",,FLOWERING,,,
207 genetics zkittlez,Zkittlez Fem,207 Genetics,"LED / 250W P2500,","Fox Farm,Bloom City Organics,Oregon’s Only (Nectar for the Gods),Superthrive,True Plant Science (TPS),",Manual,"Soil Grow Medium,",Glass Of Water,"Topping,LST,HST,Defoliation,ScrOG,",86.11,15,2.0,,2.5
Seedsman Amnesia Autoflower,Amnesia Auto,Seedsman,220 watt,"General Hydroponics (GHE),",Manual,"Soil Grow Medium,Coco Coir Grow Medium,Cow manure Grow Medium,",Directly In Substrate,"LST,Topping,Defoliation,",118.11,13,1.0,,0.71
Grape Ape,Grape Ape- Pacific Seed Bank,Custom Breeder & Strain,300 watt,"Fish Head Farms,Real Growers,Down To Earth,Gaia Green,Fox Farm,",Manual,"Soil Grow Medium,Perlite Grow Medium,",Paper Towel,"ScrOG,Topping,LST,HST,Defoliation,",10.5,15,1.0,1.93,
Cosmic Apprentice By Nightowl,Cosmic Apprentice,Night Owl Seeds,600 watt,"Foop Organic Biosciences,",Manual,"Gorilla Grow Tent GGT Lite 4x4,Coco Coir Grow Medium,",Paper Towel,"LST,Defoliation,",13.12,10,1.0,,4.87
Auto Northern Lights in coco/perl,Northern Lights Auto,Fast Buds,100 watt,"General Hydroponics (GHE),Canna,",Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",Paper Towel,"Flushing,LST,",4,15,1.0,7.34,9.07
Aeque Genetics Purple Wedding Glue,Aeque Genetics - Wedding Glue/Bloody Skunk (A),Custom Breeder & Strain,300 watt,"Advanced Nutrients,",Manual,"Other Grow Medium,",Glass Of Water,,8,10,3.0,7.57,
winter grow,LSD-Feminsed,Barney'S Farm,150 watt,"J.R. Peters, Inc.,Botanicare,Real Growers,Dyna-Gro,",Manual,"Soil Grow Medium,Perlite Grow Medium,",Paper Towel,"Topping,LST,",5.06,17,2.0,3.56,
Cookies+Cream x Thin Mints,Cookies Cream x Thin Mints,Custom Breeder & Strain,480 watt,,Drip,"Coco Coir Grow Medium,",,"Trellis,HST,",9.84,14,1.0,,3.88
Bruce banner 2nd run,Bruce banner,Custom Breeder & Strain,"LED / 120W (×4) CR600 (1000W),LED / 120W (×4) CR600 (1000W),","BioBizz,Plant Magic,",,"Soil Grow Medium,Perlite Grow Medium,",,"LST,ScrOG,Topping,SoG,Defoliation,",Custom,FLOWERING,,,
Auto Glueberry O.G.,Auto Glueberry O.G.,Dutch Passion,480 watt,,Manual,"Soil Grow Medium,",,,,10,,,
White diesel haze,White Diesel Haze Automatic,White Label,150 watt,"PLAGRON.,Top Crop,",Manual,"Canna profesiional Grow Medium,",Paper Towel,,,9,1.0,,
Northern Light Auto,Northern Light Automatic,Royal Queen Seeds,39 watt,"BioBizz,",Manual,"Soil Grow Medium,Coco Coir Grow Medium,",Glass Of Water,"Defoliation,",3.88,9,1.0,,
Critical Purple Kush Seedsman 12/31/21,Critical Purple Kush,Seedsman,870 watt,"Maxicrop,Fox Farm,Green Planet Nutrients,General Hydroponics (GHE),True Plant Science (TPS),",Manual,"Coco Coir Grow Medium,Perlite Grow Medium,Soil Grow Medium,Composted old soil Grow Medium,Worm castings Grow Medium,Oyster,Crab,Fish,kelp,Rock phosphate,azomite,neem,lime,mycorrhiza, Grow Medium,",,"Main-Lining,Defoliation,Topping,LST,",13.12,15,1.0,8.75,67.16
Barney’s mimosa evo & dos si dos 33,Mimosa Evo,Barney'S Farm,290 watt,"Advanced Nutrients,General Hydroponics (GHE),",Manual,"Coco Coir Grow Medium,",Paper Towel,,8.61,14,1.0,,1.73
Cream Mandarine auto 9x in 1x1,Cream Mandarine Auto®,Sweet Seeds,310 watt,"BioBizz,Canna,",Manual,"Soil Grow Medium,",Paper Towel,"LST,Defoliation,",10.76,12,9.0,19.4,70.55
Tropicana poison F1,Tropicanna Poison F1 Fast Version,Sweet Seeds,350 watt,"Advanced Nutrients,",,"Plagron light mix Grow Medium,",,,2.69,15,,3.7,
DALI in Coco,Dali Auto,Caucasian Seeds,490 watt,"General Hydroponics (GHE),",Manual,"Coco Coir Grow Medium,Vermiculite Grow Medium,Perlite Grow Medium,Expanded Clay Grow Medium,",,,6.46,12,1.0,3.99,16.54
AMIRANI in coco,Amirani Auto,Caucasian Seeds,490 watt,"General Hydroponics (GHE),Advanced Nutrients,",Manual,"Coco Coir Grow Medium,Perlite Grow Medium,Vermiculite Grow Medium,Expanded Clay Grow Medium,Mineral Wool Grow Medium,",,"HST,",12.92,12,1.0,13.33,58.8
Purple OG Punch,Purple OG Punch,Super Sativa Seed Club,300 watt,"Advanced Nutrients,Bio Tabs,",Manual,"Canna Professional Pro Grow Medium,",Paper Towel,"Topping,",7.75,12,3.0,6.0,
Dr. Kripplings' The Incredible Bulk,The Incredible Bulk,Dr. Krippling,930 watt,"General Hydroponics (GHE),NPK Industries,",Hydroponics,"Perlite Grow Medium,Expanded Clay Grow Medium,Coco Coir Grow Medium,",,"Topping,HST,ScrOG,Defoliation,LST,FIMing,",32,10,11.0,56.0,57.0
Watermelon Zkittlez,Watermelon Zkittlez,Barney'S Farm,"LED / 450W Custom,LED / 450W Custom,","Fox Farm,",Manual,"Soil Grow Medium,",Paper Towel,"12-12,Defoliation,",,FLOWERING,,,
Tropic indian,Gorilla Glue Auto,Fast Buds,600 watt,"Canna,",Hydroponics,"Autre Grow Medium,",,"LST,FIMing,Main-Lining,Defoliation,SoG,",32.29,21,1.0,4.36,8.64
LSD Barneys Farm (clones) 240W,LSD-Feminsed,Barney'S Farm,240 watt,,Manual,"Soil Grow Medium,",,,6.46,8,4.0,5.64,10.23
Spyke Lee,Raisin banane fraise,Custom Breeder & Strain,1000 watt,"General Hydroponics (GHE),Hesi,",Hydroponics,,,"FIMing,Defoliation,ScrOG,",32.29,18,3.0,,27.71
Doobiesnacks Indoors,Mystery,Custom Breeder & Strain,1000 watt,"Fox Farm,Botanicare,",Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",Paper Towel,"LST,Defoliation,",,12,1.0,,
RQS Sweet ZZ NFT by HippyHemulen,Sweet ZZ,Royal Queen Seeds,240 watt,"Canna,",Hydroponics,"Mineral Wool Grow Medium,",Glass Of Water,"FIMing,Topping,ScrOG,Defoliation,",6.89,9,1.0,2.65,
Sherbert FEM 2022,Sherbert FEM,Herbies Seeds,460 watt,"Fox Farm,",Watering with Dirty Aquarium Water,"Soil Grow Medium,Topping Soil with Worm Castings Week 18,",Paper Towel,"LST,Leaf Tucking,Partial Leaf Removal,Pollinated,Tucking,Using Aquarium Water,Defoliation,Pure Water Flush,",1,20,1.0,,3.13
Legion Of Growers,ExtremeSeeds Amnesia Lemon Auto,Custom Breeder & Strain,450 watt,"Fox Farm,General Hydroponics (GHE),",Manual,"Soil Grow Medium,Coco Coir Grow Medium,Perlite Grow Medium,Other Grow Medium,",,,,8,,,10.23
