diary_name,strain,strains_company,light_watt,nutrients,indoor,watering,soil,germination,grow_techniques,grow_room_size,weeks_to_harvest,num_of_plants,bud_dry_weight,bud_wet_weight
"OgreBerry 1A ""Adams Winner""",Twenty20 - OgreBerry,Custom Breeder & Strain,450 watt,"Advanced Nutrients,",True,Manual,"AC Infinity Cloudlab 866 Advance Grow Tent 5x5 (60"" X 60"" X 80""),Coco Coir Grow Medium,",Rockwool Cube,"Topping,",1.52,13,2,,257.98
purple punch auto fastbuds,Purple Punch Auto,Fast Buds,"LED / 150W Custom,LED / 150W Custom,",,True,Manual,"Coco Coir Grow Medium,Soil Grow Medium,Perlite Grow Medium,Vermiculite Grow Medium,",,"12-12 From Seed,LST,",Custom,FLOWERING,,,
el jardin de la felicidad,Sensi Star,Paradise Seeds,490 watt,"Top Crop,Canna,CannaBioGen,Atami,",True,Manual,"Soil Grow Medium,Soil Grow Medium,",,,,10,,,
Canuk Blueberry (Auto),Blueberry,Canuk Seeds,"LED / 250W Custom,LED / 250W Custom,","Real Growers,",True,Manual,"Coco Coir Grow Medium,",Glass Of Water,"FIMing,HST,LST,Defoliation,",,FLOWERING,,,
Purple zkittles x temple kush,Purple Zkittlez R1,ETHOS Genetics,230 watt,"Real Growers,Blue Planet Nutrients,Earth Juice,Down To Earth,Aurora Innovations (Roots Organics),",True,Manual,"CoolGrows 2-In-1 GT 36x24x53,Soil Grow Medium,",,"ScrOG,",,13,2,,113.4
The great north,Northern Lights Auto,Seedsman,330 watt,,True,Manual,"Living soil Grow Medium,Perlite Grow Medium,",Other,"Topping,LST,Defoliation,",0.91,11,1,146,610
Tiny Pot Contest Entry - Quarter Pounder,Quarter Pounder Auto,Expert Seeds,130 watt,"Fox Farm,",True,Manual,"Soil Grow Medium,",Directly In Substrate,"LST,Root manipulation,HST,Cannabonsi,",Custom,14,1,,5
Fastbuds cherry cola auto,Cherry Cola Auto,Fast Buds,"LED / 300W SE3000,","Athena,",True,Manual,"BloomGrow GT 48''X48''X78'',Soil Grow Medium,",Glass Of Water,"Defoliation,",1.22,8,1,,
Fastbuds Tropicana cookies auto,Tropicana Cookies Auto,Fast Buds,300 watt,"Athena,",True,Manual,"BloomGrow GT 48''X48''X78'',Soil Grow Medium,",Glass Of Water,"Defoliation,",1.22,8,1,,
Mephisto Double Grape root/veg Earthbox,Double Grape,Mephisto Genetics,"LED / 1000W,","Coast of Maine,",True,Manual,"AC Infinity Cloudlab 642 Advance Grow Tent 4x2 (48"" X 24"" X 72""),Soil Grow Medium,Perlite Grow Medium,Living soil concentrate Grow Medium,",Glass Of Water,"Defoliation,LST,",,13,,,
Micro Northern LIghts,northern Lights nirvana,Custom Breeder & Strain,150 watt,"Lotus Nutrients,",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,Other Grow Medium,",Glass Of Water,"Topping,Defoliation,LST,",Custom,12,1,,
Persian Pie,Persian Pie,Green House Seed Co.,,,True,,,,,1,13,1,,100
New Tropicana Cookiee,Tropicana Cookies Auto,Fast Buds,300 watt,,True,Manual,,Glass Of Water,"LST,Defoliation,",,9,2,,
Lemon tree fem seed #1. 1st clone,Lemon tree,Custom Breeder & Strain,1400 watt,"General Hydroponics (GHE),",True,Manual,"Sunshine pro mix Grow Medium,",,,Custom,9,,,29
Devotchka-Doc's Choice,Devotchka,Doctor'S Choice,20 watt,"Gen1:11,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",,"Topping,LST,",0.1,10,1,,43
Blackberry moon rocks,Blackberry Moonrocks®,Anesia Seeds,1400 watt,,True,Manual,"HID / 1000W 1000W HPS Grow Bulb,",,,,5,,,
Amnesia Haze,Amnesia Haze,Royal Queen Seeds,"LED / 900W Custom,","Advanced Nutrients,Atami,BioBizz,Hesi,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",,"Topping,FIMing,Defoliation,",2,9,1,190,1000
Botanium Cannabis Grow: Green-O-Matic,Green-O-Matic,Green House Seed Co.,1055 watt,"Advanced Nutrients,",True,Hydroponics,"Expanded Clay Grow Medium,",,,100,9,2,25,77
RQS Medical Mass + FastBuds Pineap.Xpres,Pineapple Express Auto,Fast Buds,"LED / 100W SF-1000,","General Hydroponics (GHE),Advanced Nutrients,",True,Manual,,,"LST,",Custom,15,,,
Auto seed project,Amnesia Zkittlez Auto,Fast Buds,,,True,Manual,"Soil Grow Medium,Perlite Grow Medium,Coco Coir Grow Medium,",Directly In Substrate,,,10,1,,3
DosSiDos 33,Dos Si Dos 33,Barney'S Farm,240 watt,"PLAGRON.,Vitalink,",True,Hydroponics,,Peat Pellet,"LST,",0.3,15,1,,540
OG Meow,Mystery Landrace,Custom Breeder & Strain,,,True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",Paper Towel,"FIMing,Main-Lining,LST,Defoliation,",Custom,6,,,
CRITICAL + 2.0 AUTO SEEDSMAN FREEBIE,Seedsman Critical + 2.0 auto,Custom Breeder & Strain,"LED / 252W Roleadro 1200W 2nd Gen,","Miracle-Gro,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Vermiculite Grow Medium,",,"Defoliation,",3.05,9,1,85.05,84
Tropicanna Poison XL Auto #2,Tropicanna Poison XL Auto,Sweet Seeds,253 watt,"Advanced Nutrients,Bio Technology,Mills Nutrients,",True,Manual,"Light Mix Mills Grow Medium,",Directly In Substrate,"Defoliation,LST,ScrOG,",1,11,1,99.6,423
Ripper seeds Brain Cake round 2,Brain Cake,Ripper Seeds,480 watt,"Green Planet Nutrients,",True,Hydroponics,"Coco Coir Grow Medium,Perlite Grow Medium,",,"FIMing,Topping,Defoliation,LST,",0.79,14,2,238,680
~ Dutch Passion Auto Think Big ~,Think Big,Dutch Passion,660 watt,"Xtreme Gardening,Dutchpro USA,Lotus Nutrients,Earth Juice,",True,Manual,"Gorilla Grow Tent GGT 4x8,Coco Coir Grow Medium,Perlite Grow Medium,",Directly In Substrate,"Defoliation,LST,",16,11,2,215,577
Red Poison Auto,Red Poison Auto®,Sweet Seeds,600 watt,"Mills Nutrients,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Coco Coir Grow Medium,",Paper Towel,"LST,Topping,Defoliation,",1.5,7,3,,
"GROW 3, ALL AUTOS",Gorilla Glue Autoflower,ILGM,1200 watt,"Real Growers,",True,Manual,"AC Infinity Cloudlab 816 Advance Grow Tent 10x5 (120"" X 60"" X 80""),Soil Grow Medium,",,"Defoliation,LST,ScrOG,",,12,,,
Skunk Auto,Skunk Auto,Fast Buds,"LED / 100W P1000,LED / 200W P2000,",,True,Manual,"Soil Grow Medium,Perlite Grow Medium,",,"12-12 From Seed,LST,",,11,1,,
"Zamaldelica, Cotton Candy Kush, G13",Zamaldelica,ACE Seeds,"LED / 120W CR600 (1000W),","Top Crop,Grotek,Advanced Nutrients,Boom Nutrients,",True,,"Soil Grow Medium,hummus Grow Medium,",Paper Towel,"Topping,",,7,,,
Twenty20 Mendo Double Whiskey Sour,Twenty20 - Double Whiskey Sour,Custom Breeder & Strain,300 watt,,True,Manual,"Soil Grow Medium,",Glass Of Water,"Topping,LST,Defoliation,",,14,1,5343.88,
first atempt in coco,LSD-25 Auto,Fast Buds,450 watt,"Advanced Nutrients,",True,Manual,"Frosty gelato autoflower Growers Choice,Coco Coir Grow Medium,",,,1.44,10,1,,300
High CloundZ-GHSCO-/ Hyphotonflux,HighCloudZ,Green House Seed Co.,960 watt,"Green Buzz Nutrients,",True,Manual,"Soil Grow Medium,",Glass Of Water,,9,12,3,420,420
"""Frozen Caramel 41"" -GHSCO/ Hyphotonflux",Caramel Apple Gelato X Gelato #41,Green House Seed Co.,960 watt,"Green Buzz Nutrients,",True,Manual,"Soil Grow Medium,",,,9,12,4,,420
Mandarine Cookies R1 V2 - Ethos,Mandarin Cookies R1 V2,ETHOS Genetics,150 watt,"General Hydroponics (GHE),",True,Hydroponics,,Other,"LST,Topping,",0.7,12,1,,
Sweet treats,Amnesia Zkittlez Auto,Fast Buds,150 watt,"BioBizz,",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,Bonemeal Grow Medium,",Paper Towel,"Topping,LST,Defoliation,",0.8,14,1,,208
Dr. Bruce Banner CBD #2,Dr. Bruce Banner CBD,Original Sensible Seeds,100 watt,"BioBizz,Bio Nova,Jungle indabox,Hesi,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Paper Towel,"Defoliation,Topping,LST,",0.36,12,,,
Sweet ZZ #3,Sweet ZZ,Royal Queen Seeds,300 watt,"BioBizz,Atami,",True,Manual,"Soil Grow Medium,",Paper Towel,"Topping,LST,Defoliation,",,17,1,,
Fast buds Crystal Meth,Crystal METH,Fast Buds,550 watt,"Advanced Nutrients,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Coco Coir Grow Medium,",,"LST,",Custom,13,1,45,145
AMS Candy Kush,Candy Kush,Amsterdam Marijuana Seeds AMS,240 watt,"BioBizz,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Directly In Substrate,"LST,Defoliation,",0.54,13,1,138,502
Purple Afghan Kusk dinafem (orgânico),Purple Afghan Kush,Dinafem,120 watt,"Top Crop,",True,Manual,"Tropikali Systems orgânico Grow Medium,",Peat Pellet,"Defoliation,Topping,LST,",,16,1,,108
masterbeuner Critical,Critical,Royal Queen Seeds,100 watt,"PLAGRON.,",True,Manual,"Soil Grow Medium,",Other,"Topping,ScrOG,",0.4,13,1,,64
Apple fritter auto,Apple Fritter Auto,Original Sensible Seeds,300 watt,"Athena,",True,Manual,"CoolGrows GT 48x48x80,Soil Grow Medium,",Glass Of Water,"Defoliation,",1.22,11,1,,
Fastbuds GSC,Girl Scout Cookies Auto,Fast Buds,252 watt,,True,Manual,"Soil Grow Medium,Perlite Grow Medium,Other Grow Medium,",Paper Towel,"NOT A FUCKING THING,Defoliation,",,9,1,28.35,28.35
The Settler,Chemdog,Green House Seed Co.,300 watt,"Shogun,",True,Manual,"Coco Coir Grow Medium,",Glass Of Water,,,11,,,
West Coast OG Auto,West Coast O.G. Auto,Fast Buds,300 watt,"Terpinator,Advanced Nutrients,",True,,"Biobizz lightmix Grow Medium,",Glass Of Water,"LST,Defoliation,",,9,2,,435
Mignonnebananha III,Strawberry Banana Auto,Fast Buds,55 watt,,True,Manual,"Soil Grow Medium,",Paper Towel,,0.16,0,1,,
Blue moonshine breeding project stage 3,Blue Moonshine,DJ Short,400 watt,"BuildASoil,Rootwise Soil Dynamics,",True,Manual,"Gorilla Grow Tent GGT 4x4,Soil Grow Medium,",Paper Towel,,16,15,1,,29
Number 16 - TGOD - 1st Grow,Blue Dream Autoflower,ILGM,100 watt,"Fox Farm,",True,Manual,"Soil Grow Medium,",Glass Of Water,,0.95,16,2,,127.57
Forbidden Glue,Forbidden Glue - Flavour chaser,Custom Breeder & Strain,100 watt,"Aptus,",True,Manual,"Soil Grow Medium,",,"Topping,Defoliation,ScrOG,",0.36,9,1,,128
THSEED vs Geeneseed,London Mint Cake,T.H.Seeds,205 watt,,True,Manual,"Soil Grow Medium,Perlite Grow Medium,",,"Topping,Main-Lining,ScrOG,FIMing,Defoliation,",,14,,,
Lambs Breath Auto Aeroponics,Lambs Breath Autoflower,Crop King Seeds,640 watt,"Xtreme Gardening,General Hydroponics (GHE),Element Nutrients,",True,Aeroponics,"rapid rooter hydroton Grow Medium,",,"Leaf tucking,LST,Defoliation,",1.22,12,1,340.19,850.49
Skywalker OG Auto. First Grow,Skywalker OG Auto,Barney'S Farm,300 watt,"Canna,",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",,"LST,Defoliation,",,18,,,
Original Blueberry Auto,Blueberry Auto,Fast Buds,600 watt,"BIOCANNA,Cronk Nutrients,",True,Manual,"Soil Grow Medium,",,"Topping,",,11,1,192,
Royal Jack Automatic,Royal Jack Automatic,Royal Queen Seeds,100 watt,"Advanced Nutrients,BioBizz,",True,Drip,"Soil Grow Medium,",,"LST,",0.49,11,1,84,410
Auto WW X BB Tent 2 V2 11/11/22,Auto White Widow x Big Bud,Female Seeds,1200 watt,,True,Manual,"Other Grow Medium,",Paper Towel,,0.72,11,3,120.49,
Guava x Gelato 41 Auto GHS,Guava X Gelato #41 Auto,Green House Seed Co.,310 watt,"PLAGRON.,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Paper Towel,,,9,,,
AUTO CREEPER SSSC,Auto Creeper,Super Sativa Seed Club,310 watt,"PLAGRON.,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Paper Towel,,,9,,,
GHS KushM × gelato 41.,Kush Mint X Gelato #41,Green House Seed Co.,300 watt,"Green House Feeding,Canna,BioBizz,",True,Manual,"Mineral Wool Grow Medium,Biobizz Light Mix Grow Medium,Biobizz All Mix Grow Medium,",,"Defoliation,Light Lollipoppoing,Hermie Removal,Lollipoppoing,",1,15,1,63,400
SweetSkunk Auto powered by RQS,Sweet Skunk Automatic,Royal Queen Seeds,165 watt,"Hesi,",True,Manual,"Biobizz Allmix Grow Medium,",Other,,0.36,14,1,91,400
First grow - Girl Scout Cookies auto,Girl Scout Cookies Auto,Seedstockers,2000 watt,"Fox Farm,",True,Manual,"Sphagnum moss Grow Medium,",Glass Of Water,,0.25,1,,,
Secret society strain,Illuminauto #57 - Blood Orange Haze,Mephisto Genetics,140 watt,"Metrop,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Directly In Substrate,"Defoliation,LST,",,10,1,,
Gushers s1,Nasha Genetics Gushers s1,Custom Breeder & Strain,310 watt,"Green Buzz Nutrients,Monkey Nutrients,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Glass Of Water,"LST,Topping,HST,Defoliation,",Custom,9,,,
Gelato,Gelato Auto,Fast Buds,150 watt,"BioBizz,",True,Manual,"Soil Grow Medium,",,"LST,",Custom,11,1,,25
Gorilla cookies,Gorilla Cookies Auto,Fast Buds,150 watt,"BioBizz,",True,Manual,"Soil Grow Medium,",,"LST,Defoliation,",Custom,11,1,,28
Dwc Special kush#1 Rqs autunno coppa,Special Kush #1,Royal Queen Seeds,"LED / 310W Mars TSW 2000,","PLAGRON.,Hesi,Canna,BioBizz,Bio Nova,",True,Hydroponics,,Paper Towel,"SoG,",80.16,11,1,,1170
Super soaker,Super soaker,Custom Breeder & Strain,1200 watt,"BIOCANNA,Canna,Bio Tabs,",True,Manual,"Soil Grow Medium,",,"SoG,",1.4,8,41,,
Pot 480 ml :) Solo cup,HulkBanner Auto,Ganja Farmer Seeds,"LED / 50W Custom,","BioBizz,",True,Manual,"Soil Grow Medium,",,,,9,,,
Zkittlez Auto by Fastbuds - A Report,Zkittlez Auto,Fast Buds,165 watt,"Hesi,",True,Manual,,,"Defoliation,",0.36,14,1,77,450
Fire in fire out,Wilson cross,Custom Breeder & Strain,1200 watt,"BIOCANNA,Canna,Aptus,BioBizz,",True,Manual,"Soil Grow Medium,",,"SoG,",1.4,8,35,,380
Bruce Banner,Bruce Banner Auto,Fast Buds,"LED / 650W FC-E 6500,LED / 650W FC-E 6500,","Gaia Green,",True,Manual,"AC Infinity Cloudlab 866 Advance Grow Tent 5x5 (60"" X 60"" X 80""),Other Grow Medium,Soil Grow Medium,",Glass Of Water,,,FLOWERING,,,
Gorilla skittlez,Gorilla skittlez,Custom Breeder & Strain,"LED / 600W Custom,","General Hydroponics (GHE),Advanced Nutrients,Canna,",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,Worm castings Grow Medium,",,"FIMing,HST,ScrOG,Topping,LST,Defoliation,",7.62,11,1,,70.87
Kees old school haze,Kees Old School Haze,Super Sativa Seed Club,190 watt,"Bio Tabs,",True,Manual,"Sonstiges Grow Medium,Soil Grow Medium,Perlite Grow Medium,Coco Coir Grow Medium,Vermiculite Grow Medium,",,"ScrOG,LST,Defoliation,",1,18,5,285,
Forbidden Runtz,Forbidden Runtz Auto,Fast Buds,450 watt,,True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",,,,12,3,,163
NL 10/2022,Northern Light,Royal Queen Seeds,150 watt,"BioBizz,",True,Manual,"Soil Grow Medium,",,"LST,Topping,Defoliation,",0.4,12,1,57,283
Kannabia Seeds Baby Boom,Baby Boom Auto,Kannabia Seed Company,300 watt,"Age Old Organics,Growth Technology,Dynomyco,Emerald Harvest,Terpinator,",True,Manual,"Gorilla Grow Tent GGT 2x2.5,Soil Grow Medium,Perlite Grow Medium,",,,0.19,12,1,52,52
Kannabia Seeds Gnome Auto,Gnomo Auto,Kannabia Seed Company,300 watt,"Growth Technology,Dynomyco,Emerald Harvest,Terpinator,Botanicare,",True,Manual,"Gorilla Grow Tent GGT 2x2.5,Soil Grow Medium,Perlite Grow Medium,",,,0.19,12,1,48,48
"Under the UF 4000, Auto Pink Grapefruit",Auto Pink Grapefruit,Short Stuff,400 watt,"Dutch Science Nutrients,Terpinator,",True,Manual,"Soil Grow Medium,Pro-mix h Grow Medium,",,,0.37,10,1,,176
3x3 Grow#2,Mango Smile,Mephisto Genetics,310 watt,"Fox Farm,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Directly In Substrate,"Humidity Dome,LST,",Custom,5,,,56.7
Peyote Gorilla,Peyote Gorilla,Seedsman,600 watt,"FloraFlex,Advanced Nutrients,Emerald Harvest,NPK Industries,General Hydroponics (GHE),",True,Manual,"Peatmoss Grow Medium,Perlite Grow Medium,",Paper Towel,"Defoliation,",3.96,17,2,48,200
Danky,Original Skunk #1,Seedsman,356 watt,"B.A.C.,Element Nutrients,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",,"LST,",,16,1,30,
GSC sea of green scrog combination,Girl Scout Cookies,Nirvana,450 watt,"BioBizz,General Hydroponics (GHE),",True,Manual,"Coco Coir Grow Medium,Expanded Clay Grow Medium,Perlite Grow Medium,",Directly In Substrate,"Heavy defoliation end week 3,LST,ScrOG,Topping,Main-Lining,Very light defoliation.,Defoliation,Light defoliation,",,19,6,384,1500
ARMAZI AUTO,Armazi Auto,Caucasian Seeds,150 watt,,True,Manual,"Soil Grow Medium,",,,,8,1,54,54
Dali Auto,Dali Auto,Caucasian Seeds,240 watt,,True,Manual,"Soil Grow Medium,Perlite Grow Medium,",,,,8,1,32,32
Zkittlez Auto,Herbies Seeds - Zkittlez Auto,Herbies Seeds,100 watt,"Flairform,Canna,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Coco Coir Grow Medium,",Peat Pellet,"Topping,LST,Defoliation,",0.7,12,1,83,475
Tropicanna Banana,Tropicanna Banana,Barney'S Farm,,,True,Manual,"Soil Grow Medium,",,"Defoliation,",1,16,4,,450
Pineapple muffin,Pineapple Muffin,Humboldt Seed Company,,"General Hydroponics (GHE),Advanced Nutrients,Canna,Botanicare,",True,Manual,"Coco Coir Grow Medium,Worm castings Grow Medium,Perlite Grow Medium,",,"FIMing,HST,Defoliation,LST,ScrOG,Topping,",2.32,12,5,,907.18
Caramel cream auto,Caramel Cream Autoflower,Humboldt Seed Company,"LED / 600W Custom,","General Hydroponics (GHE),Advanced Nutrients,Canna,",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,Worm castings Grow Medium,",,"ScrOG,Topping,HST,FIMing,LST,Defoliation,",7.62,10,1,,59.53
Strawba the Hutt,Illuminauto #50 - Strawbba the Hutt,Mephisto Genetics,300 watt,"BuildASoil,",True,Manual,"AC Infinity Cloudlab 733 Advance Grow Tent 3x3 (36"" X 36"" X 72""),Soil Grow Medium,",Directly In Substrate,"Defoliation,LST,",0.91,11,2,,113.4
Purpbubbapunch,Purple bubba kish,Custom Breeder & Strain,"LED / 9W A19 LED Non-Dimmable,",,True,Manual,,,"LST,Topping,Defoliation,",,19,,,
,Granddaddy Purple feminized seeds,Weedseedsexpress,200 watt,,True,Manual,"Soil Grow Medium,Perlite Grow Medium,",,,,11,1,,114.5
pink kush 30:1 seedsman,Pink Kush CBD 30:1 Auto,Seedsman,2000 watt,"General Hydroponics (GHE),",True,Manual,"Soil Grow Medium,",,"Topping,Defoliation,",Custom,12,1,,
Banna Purple Punch ×2,Banana Purple Punch Auto,Fast Buds,300 watt,,True,Manual,"Soil Grow Medium,",,,3.05,9,1,,
Strawberry Pie Auto,Strawberry Pie Auto,Fast Buds,150 watt,,True,Manual,"Soil Grow Medium,",,,1,8,1,100,100
Runtz punch,Runtz Punch,Herbies Seeds,150 watt,"Advanced Nutrients,Green Planet Nutrients,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Paper Towel,"Topping,Defoliation,LST,HST,",,17,1,,154
Mix of Moms,Cotton Candy Cookies Rbx V2,ETHOS Genetics,480 watt,"Bio Nova,",True,Manual,"Coco Coir Grow Medium,",,"ScrOG,",,12,1,,
ETHOS 1,Grandpa's Stash,ETHOS Genetics,720 watt,"Grotek,Plant Success (Plant Revolution),",True,Manual,"Turba rubia Grow Medium,Vermiculite Grow Medium,",Directly In Substrate,"LST,Defoliation,Lollipop,HST,",Custom,13,5,368,
CKS [Fem] Black Domina x Scott’s OG,Black Domina x Scott's OG,Crop King Seeds,1000 watt,"True Plant Science (TPS),Dynomyco,Real Growers,Dr. Earth,",True,,"Soil Grow Medium,",,"LST,Topping,",Custom,10,,,
Ripper seeds Radical Juice,Radical Juice,Ripper Seeds,480 watt,"Green Planet Nutrients,",True,Hydroponics,"Perlite Grow Medium,Coco Coir Grow Medium,",,"ScrOG,LST,Topping,FIMing,Defoliation,",4.88,14,2,485,980
Auto Kopala,Kopala Auto,Caucasian Seeds,240 watt,,True,Manual,"Soil Grow Medium,Perlite Grow Medium,",,"LST,",,8,1,42,42
Medea Auto,Medea Autoflowering,Caucasian Seeds,240 watt,,True,Manual,"Soil Grow Medium,Perlite Grow Medium,",,,,7,1,35,35
Bruce Banner auto SEEDSTOCKERS,Bruce Banner Auto,Seedstockers,600 watt,"Green House Feeding,",True,Manual,"Coco Coir Grow Medium,",Paper Towel,,0.6,10,2,,750
Eva (White widow),White Widow XXL Auto,Barney'S Farm,120 watt,"Green House Feeding,General Hydroponics (GHE),",True,Manual,"Perlite Grow Medium,Coco Coir Grow Medium,",,,0.6,13,1,35,150
My first auto,Gelato Feminized,Homegrown Cannabis Co,200 watt,"Nature's Living Soil,Gaia Green,Fish Head Farms,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Paper Towel,"LST,Defoliation,",,9,1,,
Eclipse,Northern Lights Autoflower,Seedstockers,240 watt,"CannaBioGen,Advanced Nutrients,Grotek,",True,Manual,"Soil Grow Medium,",Paper Towel,,80,11,1,78,438
Dutch Passion - Frisian Dew,Frisian Dew,Dutch Passion,480 watt,"Fox Farm,Fish Head Farms,",True,Manual,"Soil Grow Medium,",,"Defoliation,Topping,LST,",,22,1,,
Red Cookies Gelato,Red Cookies Gelato,Custom Breeder & Strain,250 watt,"Advanced Nutrients,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",,"SoG,Crooping,",1.5,14,9,200,
Original AK auto,AK Auto,Fast Buds,425 watt,,True,Manual,"Soil Grow Medium,",,,2,12,4,200,370
Cookies clone,Wop cookies,Custom Breeder & Strain,200 watt,"Advanced Nutrients,GreenGro,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Coco Coir Grow Medium,",,"Topping,",,3,,,
FullGas (Exodus Cheese x Sherbert OG),FullGas,Green House Seed Co.,182 watt,"Green House Feeding,Green Buzz Nutrients,",True,Manual,"Coco Coir Grow Medium,Soil Grow Medium,",Other,"LST,Topping,",0.6,12,1,,145
Z Face(Zkittlez x Face Off OG)#4 Regular,Archive Seed Bank - Z-Face,Custom Breeder & Strain,500 watt,"Green House Feeding,Green Buzz Nutrients,",True,Manual,"Coco Coir Grow Medium,Soil Grow Medium,Expanded Clay Grow Medium,",Other,"Topping,",1.44,18,1,63,210
Z-Face (Zkittlez x FaceOffOg)#3 Regular,Archive Seed Bank - Z-Face,Custom Breeder & Strain,500 watt,"Green House Feeding,Green Buzz Nutrients,",True,Manual,"Soil Grow Medium,Coco Coir Grow Medium,Expanded Clay Grow Medium,",Other,"Topping,",1.44,18,1,62,178
Apple & Bananas #7 ( Compound x Cookies),Cookies Seed Bank - Apfel und Bananen S1,Custom Breeder & Strain,500 watt,"Green House Feeding,Green Buzz Nutrients,",True,Manual,"Soil Grow Medium,Coco Coir Grow Medium,Expanded Clay Grow Medium,",Other,"LST,Topping,",1.44,16,1,56,230
Kush Mint x Gelato #41 Clone #1,Kush Mint X Gelato #41,Green House Seed Co.,182 watt,"Green House Feeding,",True,,"Coco Coir Grow Medium,Soil Grow Medium,",Other,"Topping,",0.6,12,1,55,190
Runtz coco,Runtz Auto,Zamnesia Seeds,,"Green House Feeding,",True,Manual,"Coco Coir Grow Medium,",Glass Of Water,,1,10,5,,160
Apple & Bananas S1 Clone #3,Cookies Seed Bank - - Compound Genetics - Apple,Custom Breeder & Strain,500 watt,"Green House Feeding,",True,Manual,"Soil Grow Medium,Coco Coir Grow Medium,Expanded Clay Grow Medium,",,"Topping,",1.44,13,1,46,189
RainbowBelts xKushMint xAppleFritter #4,Clearwatergenetics - Bad Roots,Custom Breeder & Strain,500 watt,"Green House Feeding,",True,Manual,"Soil Grow Medium,Coco Coir Grow Medium,Expanded Clay Grow Medium,",,"Topping,",1.44,15,1,61,260
Kosher Tangie Kush clone,Kosher Tangie Kush,Amsterdam Genetics,500 watt,"Green House Feeding,",True,Manual,"Coco Coir Grow Medium,Soil Grow Medium,Expanded Clay Grow Medium,",,"Topping,",1.44,15,1,,234
Gorilla Glue auto,Gorilla Glue Auto,Fast Buds,480 watt,"RQS Organic Nutrients,BioBizz,",True,Manual,"Gorilla Grow Tent GGT Shorty 4x8,Soil Grow Medium,",Glass Of Water,"LST,Defoliation,Main-Lining,",3,10,2,57,233
3x northern light auto,Northern Light Automatic,Royal Queen Seeds,480 watt,"RQS Organic Nutrients,BioBizz,",True,Manual,"Gorilla Grow Tent GGT Shorty 4x8,Soil Grow Medium,",Glass Of Water,"LST,Defoliation,Main-Lining,",3,10,3,80,286
[Dutch Passion][RDWC] Auto Desfrán,Auto Desfran,Dutch Passion,860 watt,"J.R. Peters, Inc.,Plant Success (Plant Revolution),Botanicare,",True,Hydroponics,"AC Infinity Cloudlab 866 Advance Grow Tent 5x5 (60"" X 60"" X 80""),Expanded Clay Grow Medium,",,,7.62,13,4,600,460
JACK ORANGE - GEA SEEDS,Jack Orange,Gea Seeds,100 watt,,True,Manual,"Soil Grow Medium,Perlite Grow Medium,Coco Coir Grow Medium,",Glass Of Water,"Defoliation,",2,17,1,,25
Orange Sherbert Fast Buds,Orange Sherbet Auto,Fast Buds,1215 watt,"Advanced Nutrients,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Paper Towel,"Defoliation,",5.5,11,22,,2186
A M I R A N I - A U T O,Amirani Auto,Caucasian Seeds,250 watt,,True,Manual,"Soil Grow Medium,Perlite Grow Medium,",,,,7,1,34,35
Billette des bois,Double XL Red Banana berry Autoflower,Growers Choice,55 watt,"BioBizz,",True,Drip,"Soil Grow Medium,",Paper Towel,"LST,Defoliation,",0.16,11,1,46.13,
Strong Armazi From Caucasian,Armazi Auto,Caucasian Seeds,200 watt,,True,Manual,"Soil Grow Medium,Perlite Grow Medium,Vermiculite Grow Medium,",,,,9,1,54,54
Amnesia Haze auto,Auto Amnesia Haze,BulkSeedBank,"LED / 100W Custom,","Green House Feeding,",True,Manual,"Soil Grow Medium,Coco Coir Grow Medium,Perlite Grow Medium,",Rockwool Cube,,0.6,11,1,1,3
Royal Queen Amnesia Haze Auto,Amnesia Haze Automatic,Royal Queen Seeds,200 watt,"General Hydroponics (GHE),Botanicare,Blue Planet Nutrients,Fish Head Farms,Real Growers,",True,Manual,"CoolGrows GT 48x24x60,Coco Coir Grow Medium,Perlite Grow Medium,",,,0.61,15,1,50,180
