diary_name,strain,strains_company,light_watt,nutrients,indoor,watering,soil,germination,grow_techniques,grow_room_size,weeks_to_harvest,num_of_plants,bud_dry_weight,bud_wet_weight
420buds,Strawberry Banana Auto,Fast Buds,600 watt,"RQS Organic Nutrients,",True,Manual,"Perlite Grow Medium,Coco Coir Grow Medium,",Glass Of Water,"LST,Defoliation,",,12,,,
Let’s Grow Outdoor 2022,Girl Scout Cookies Auto,Fast Buds,,"Platinium Hydroponics,BioBizz,Advanced Nutrients,General Hydroponics (GHE),",True,Manual,"Soil Grow Medium,Vermiculite Grow Medium,Coco Coir Grow Medium,Expanded Clay Grow Medium,Humus worm Grow Medium,Bat Guano Grow Medium,",Directly In Substrate,,,12,1,0.71,
Peach Tree,Peach Tree,Perfect Tree,480 watt,"Green House Feeding,",True,Manual,"Soil Grow Medium,",,"Main-Lining,LST,HST,Topping,Defoliation,",10.76,17,1,,2.08
Banana Krumble,Banana Krumble,Green House Seed Co.,480 watt,"Green House Feeding,",True,Manual,"Soil Grow Medium,",,"LST,Topping,Defoliation,",10.76,15,1,,2.82
Double Blue,Double Blue,Amsterdam Genetics,480 watt,"Green House Feeding,",True,Manual,"Soil Grow Medium,",,"Main-Lining,LST,HST,Topping,Defoliation,",10.76,17,1,,3.25
Critical Mass Auto ILGM,Critical Mass Autoflower,ILGM,,"Fox Farm,",True,,,Glass Of Water,,,11,,,
Pineapple Kush,Pineapple Kush,Amsterdam Genetics,480 watt,"Green House Feeding,",True,Manual,"Soil Grow Medium,",,"Main-Lining,LST,HST,Topping,Defoliation,",10.76,17,1,,2.68
Sour Diesel Auto,Sour Diesel Auto,Fast Buds,250 watt,"General Hydroponics (GHE),Fox Farm,Botanicare,",True,Hydroponics,,,"FIMing,LST,Defoliation,",,11,1,3.3,16.5
Royal Dwarf Outdoor,Royal Dwarf,Royal Queen Seeds,,"BioBizz,",True,Manual,"Soil Grow Medium,",,,,14,1,0.18,0.49
new technique var.1 outdoor,Wedding Cake,Barney'S Farm,,,True,Manual,"home mix Grow Medium,",,"LST,Defoliation,",,1,,,
Watermelon Zkittles - Tremojem Farms,Watermelon Zkittles,Custom Breeder & Strain,450 watt,"Fox Farm,Fish Head Farms,",True,Manual,"AC Infinity Cloudlab 844 Advance Grow Tent 4x4 (48"" X 48"" X 80""),Soil Grow Medium,",,"Leaf Tucking,Topping,LST,Defoliation,",14830.29,15,1,4.2,
new technique var.2 outdoor,Ayahuasca Purple,Barney'S Farm,,,True,Manual,"home mix Grow Medium,",,"LST,Defoliation,",,1,,,
my first indoor,amnesia,Custom Breeder & Strain,350 watt,,True,Manual,"home mix Grow Medium,",,"LST,Main-Lining,Defoliation,",,1,,,
3 Phenos 1 Strain ;) Big Up!,Sticky Beast Automatic,Zamnesia Seeds,100 watt,"BioBizz,",True,Manual,"Soil Grow Medium,",,"Defoliation,",2.48,10,3,3.74,
[Timelapse] Bazookiez Limited Edition,Bazookiez Limited Edition,GB Strains,140 watt,"PLAGRON.,General Hydroponics (GHE),",True,Drip,"Coco Coir Grow Medium,Perlite Grow Medium,",Paper Towel,"ScrOG,Topping,LST,Defoliation,",6.46,15,1,5.4,19.86
Gorilla zkittles,Gorilla Zkittlez,Barney'S Farm,"LED / 400W Custom,LED / 400W Custom,",,True,Drip,"Coco Coir Grow Medium,Expanded Clay Grow Medium,",,"LST,",,FLOWERING,,,
FBT 2205 FastBuds420,Amnesia Zkittlez Auto,Fast Buds,200 watt,"Plant Success (Plant Revolution),",True,Manual,"AC Infinity Cloudlab 642 Advance Grow Tent 4x2 (48"" X 24"" X 72""),Coco Coir Grow Medium,Soil Grow Medium,",Paper Towel,"LST,Defoliation,",8.2,13,3,,2.08
Oaseeds Bulkseed Zurban_Poisonia trainig,oaseeds RUNTZ,Custom Breeder & Strain,250 watt,"Advanced Nutrients,BioBizz,",True,,"BioBizz All Mix Grow Medium,",Peat Pellet,"Topping,LST,",6.89,14,1,,
Lost Pearl GHS / MarsHydro,Lost Pearl,Green House Seed Co.,300 watt,"Green House Feeding,Advanced Nutrients,Botanicare,",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,Soil Grow Medium,",Paper Towel,"HST,LST,Defoliation,ScrOG,Topping,",10.76,16,1,,21.16
Georgian autoflowering Ochopintre,Ochopintre Auto,Caucasian Seeds,300 watt,"General Hydroponics (GHE),",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",,,4.31,7,1,3,10.23
3-SOME,White Widow Autoflower,ILGM,200 watt,"Element Nutrients,",True,Manual,"Soil Grow Medium,Vermiculite Grow Medium,",Directly In Substrate,"Good Vibes,Main-Lining,TLC!,LST,Topping,Defoliation,ScrOG,",40,14,2,5.57,29.03
Tropicana banana/Lemon Og Kush/Banana,Lemon OG Kush,DNA Genetics,600 watt,"Advanced Nutrients,",True,,"Other Grow Medium,",,"SoG,ScrOG,Defoliation,Topping,",12.92,8,1,,1.23
Grow# 37 - Auto Mimosa Cake,Mimosa Cake Auto,Fast Buds,400 watt,"Botanicare,General Hydroponics (GHE),",True,Manual,"AC Infinity Cloudlab 642 Advance Grow Tent 4x2 (48"" X 24"" X 72""),Fox Farm Happy Frog Soil Grow Medium,",,"Defoliation,",26.25,10,1,1.1,
FastBuds AK Auto,AK Auto,Fast Buds,1000 watt,"Fish Head Farms,Advanced Nutrients,South Cascade Organics,Botanicare,",True,Hydroponics,"Rocks Grow Medium,Water Grow Medium,Dwc Grow Medium,",Paper Towel,"LST,ScrOG,FIMing,Defoliation,HST,",8,10,1,,1.73
Orange Sherbet,Orange Sherbet Auto,Fast Buds,600 watt,"FloraFlex,",True,Manual,"AC Infinity Cloudlab 844 Advance Grow Tent 4x4 (48"" X 48"" X 80""),Soil Grow Medium,Coco Coir Grow Medium,",Paper Towel,,13.12,10,1,,29.5
BlackCherry Punch - INHOUSE,Black Cherry Punch,In House Genetics,400 watt,"Green Planet Nutrients,",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",Peat Pellet,,Custom,14,1,,6.35
Purple Punch Auto,Purple Punch Auto,Fast Buds,"LED / 200W (×2) Custom,","Gaia Green,Fish Head Farms,Botanicare,",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",Directly In Substrate,"LST,Defoliation,",13.12,10,3,,
Lemon AK Auto / fastbuds,Lemon AK Auto,Fast Buds,95 watt,"Hesi,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Directly In Substrate,"12-12 From Seed,LST,Defoliation,",Custom,13,1,1.73,
Skyrocket HG.,Skyrocket,Amsterdam Genetics,410 watt,"Green House Feeding,",True,Manual,,Paper Towel,,15.5,17,1,2.22,10.19
Ethos OG Kush Autoflower Rbx,OG Kush RBx Autoflower,ETHOS Genetics,300 watt,"General Hydroponics (GHE),Earth Juice,",True,Manual,"FFHF Grow Medium,",Glass Of Water,"Let it grow,",6.56,12,1,,
Bruce Banner,Bruce Banner Auto,Fast Buds,400 watt,,True,Manual,"Biobizz ligthmix Grow Medium,",,,,13,,,
«FIRSTGROW» FASTBUDS:STRAWBERRY PIE AUTO,Strawberry Pie Auto,Fast Buds,120 watt,"Advanced Nutrients,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Vermiculite Grow Medium,Other Grow Medium,",Glass Of Water,"LST,Defoliation,",15.07,12,1,,2.47
Killer Kush Auto,Killer Kush Auto,Sweet Seeds,100 watt,"BIOCANNA,BioBizz,RQS Organic Nutrients,Canna,",True,Manual,"Soil Grow Medium,",Peat Pellet,"Defoliation,",0.86,11,1,1.02,
rqs watermelon auto 1st time grow,Watermelon Automatic,Royal Queen Seeds,100 watt,"Advanced Nutrients,BioBizz,",True,Hydroponics,"Perlite Grow Medium,Coco Coir Grow Medium,Perlite Grow Medium,",,"Defoliation,autopot,LST,knitting,",6.46,16,2,3.99,21.66
Ethos Amnesia Haze Auto,Ethos Amnesia Haze Auto,Custom Breeder & Strain,300 watt,"General Hydroponics (GHE),Earth Juice,",True,Manual,"FFHF Grow Medium,",Glass Of Water,"Leave it the fuck alone,Defoliation,",6,13,2,,
Kaleidoscope II Brother Mendel,Brother Mendel,Custom Breeder & Strain,320 watt,"Dr. Earth,",True,Manual,"AC Infinity Cloudlab 642 Advance Grow Tent 4x2 (48"" X 24"" X 72""),Soil Grow Medium,",Paper Towel,"LST,",8,11,3,,15.2
Kosher Haze (SSSC) / Mars Hydro,Kosher Haze,Super Sativa Seed Club,300 watt,"BioBizz,Green House Feeding,Advanced Nutrients,Botanicare,",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",Glass Of Water,"LST,HST,ScrOG,Defoliation,Topping,",10.76,16,1,12.35,42.33
Peyote Cookies Barney's Farm 100%Organic,Peyote Cookies,Barney'S Farm,1000 watt,"Living Soils,PLAGRON.,",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",,"LST,ScrOG,Defoliation,",4,10,1,,0.6
Royal Bluematic Automatic,Royal Bluematic,Royal Queen Seeds,100 watt,"Advanced Nutrients,Shogun,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",,"LST,Defoliation,",5.27,12,1,1.83,8.15
Coffee Creamer,Coffee Creamer,Seed Junky Genetics,,,True,,,,,43.06,11,2,10.58,10.58
Royal Kush Auto,Royal Kush Automatic,Royal Queen Seeds,100 watt,"Advanced Nutrients,Shogun,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",,"LST,Defoliation,",5.27,12,1,2.22,7.87
Cookies Gelato DWC,Cookies Gelato,Royal Queen Seeds,165 watt,"General Hydroponics (GHE),",True,Hydroponics,"Expanded Clay Grow Medium,",Rockwool Cube,"Main-Lining,Defoliation,LST,",6.46,12,1,,5.01
"RQS Royal Runtz, Sweet ZZ & Joanne's CBD",Royal Runtz,Royal Queen Seeds,300 watt,"General Hydroponics (GHE),",True,Hydroponics,"Coco Coir Grow Medium,",Other,"ScrOG,FIMing,Main-Lining,LST,HST,Defoliation,",9.69,16,,3.47,
Lemon Shining Silver Haze,Lemon Shining Silver Haze,Royal Queen Seeds,200 watt,"BIOCANNA,BioBizz,RQS Organic Nutrients,Canna,",True,Manual,"Soil Grow Medium,",Peat Pellet,"Defoliation,LST,",1.94,15,1,2.26,
Seed Junky Genetics - Coffee Creamer,Coffee Creamer,Seed Junky Genetics,400 watt,"Advanced Nutrients,General Hydroponics (GHE),House & Garden,Plant Success (Plant Revolution),Canna,",True,,"Coco Coir Grow Medium,",,,15.5,20,1,15.87,
Directly In my top10,Peach Tree,Perfect Tree,,,True,Manual,,Glass Of Water,"SoG,",,23,,,
Sweetseeds - black cream auto 3,Black Cream Auto®,Sweet Seeds,,"BioBizz,",True,Manual,"Soil Grow Medium,",Directly In Substrate,"Defoliation,LST,",,8,1,0.35,0.35
Pumerenga 1,Banco de Sementes Anônimas - Soco Crítico Laranja,Custom Breeder & Strain,240 watt,,True,Manual,"Perlite Grow Medium,Soil Grow Medium,",,"ScrOG,LST,Main-Lining,HST,Topping,FIMing,Defoliation,",,22,,,
Purple Punch,Purple Punch,Barney'S Farm,100 watt,"Lotus Nutrients,General Hydroponics (GHE),Fish Head Farms,South Cascade Organics,",True,Hydroponics,,Glass Of Water,"HST,Topping,LST,Defoliation,",26.25,20,1,2,
New York Diesel Auto ( Outdoor),New York Diesel Auto,Expert Seeds,,"Real Growers,General Hydroponics (GHE),",True,Manual,"Soil Grow Medium,",,"LST,Defoliation,",,13,1,,3.53
Organic Monsters,Blueberry,Seedsman,"LED / 240W Custom,",,True,Manual,"organic Grow Medium,",,"Topping,LST,Defoliation,",,15,,,
Testing some autos,Banana Mash Auto,Exotic Seed,,,True,Manual,,Glass Of Water,,,13,,,
Blue Hash,Blue Hash,Dinafem,60 watt,"PLAGRON.,",True,Manual,"Coco Coir Grow Medium,Expanded Clay Grow Medium,",Directly In Substrate,"Main-Lining,",Custom,13,,,10.58
12/12 Squeeze Run,Borderliner XTRM,Amsterdam Marijuana Seeds AMS,315 watt,"Botanicare,",True,Hydroponics,"Perlite Grow Medium,Expanded Clay Grow Medium,",Paper Towel,"12-12 From Seed,LST,",26.25,15,1,5,
Sensi Amnesia (1st Grow - Outdoor),Sensi Amnesia Auto,Sensi Seeds,,"Advanced Nutrients,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",,"Topping,LST,Defoliation,",,7,2,1.76,
My First Auto,Sweet Cheese Auto®,Sweet Seeds,450 watt,"BioBizz,",True,Manual,"Soil Grow Medium,Vermiculite Grow Medium,Perlite Grow Medium,",Paper Towel,"LST,",Custom,11,1,1.55,8.29
Cream mandarine xl auto,Cream Mandarine XL Auto®,Sweet Seeds,600 watt,"PLAGRON.,BioBizz,Advanced Nutrients,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Soil Grow Medium,Perlite Grow Medium,",,"Defoliation,",10.76,11,6,,17.28
Brain Damage Auto,Braindamage autoflower,Growers Choice,475 watt,"Canna,Advanced Nutrients,",True,Manual,"Other Grow Medium,",Paper Towel,"Topping,Defoliation,LST,Different techniques on each,FIMing,HST,",12.92,10,7,20,
Critical +2(feminized) BSF seeds.,Critical +2 XXL Auto,BSF Seeds,600 watt,"Advanced Nutrients,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Vermiculite Grow Medium,Coco Coir Grow Medium,",,"FIMing,LST,",10.76,15,1,2.75,20.35
Rqs royal dwarf,Royal Dwarf,Royal Queen Seeds,60 watt,"BioBizz,",True,Manual,"Soil Grow Medium,",Paper Towel,"LST,",1.72,14,1,,0.28
3M ✪ ₭ЯITIKΛL BILBØ,Kritikal Bilbo,Genehtik,150 watt,,True,Manual,"Soil Grow Medium,Perlite Grow Medium,Vermiculite Grow Medium,Coco Coir Grow Medium,Minerals Grow Medium,Bocashi Grow Medium,Humus Grow Medium,",Directly In Substrate,"Defoliation,Topping,LST,",1.72,19,1,,13.09
3M ✿ ₳LPUJ₳ЯЯΞÑ₳,Alpujarrena,Pyramid Seeds,150 watt,,True,Manual,"Soil Grow Medium,Perlite Grow Medium,Vermiculite Grow Medium,Coco Coir Grow Medium,Bocashi Grow Medium,Humus Grow Medium,Minerals Grow Medium,",Directly In Substrate,"Defoliation,Dog-FIM,Topping,LST,",1.94,19,1,4.87,16.61
Pineapple Express Auto,Pineapple Express Auto,Fast Buds,"LED / 200W P2000,","BioBizz,PLAGRON.,",True,Manual,"Plagron grow mix Grow Medium,",Paper Towel,"LST,Lollipopping,Defoliation,",4.31,10,1,,20.6
Royal queen seeds selection,Fat Banana,Royal Queen Seeds,450 watt,"Advanced Nutrients,",True,Manual,"Perlite Grow Medium,Coco Coir Grow Medium,",Paper Towel,"LST,",,14,1,0.32,0.99
Exp11-Royal Critical Automatic,Royal Critical Automatic,Royal Queen Seeds,150 watt,"BioBizz,",True,Manual,"Perlite Grow Medium,Humus de Lombriz Grow Medium,Turba Grow Medium,",Directly In Substrate,,7.53,12,1,3.43,11.01
Mimosa Automatic RQS Zesty Resolution,Mimosa Automatic,Royal Queen Seeds,250 watt,"RQS Organic Nutrients,",True,Manual,"Soil Grow Medium,",Peat Pellet,"LST,Defoliation,",6.89,13,1,3.74,22.93
White widow fem.,White Widow,Seedsman,"LED / 480W Custom,","Dynomyco,General Hydroponics (GHE),",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Glass Of Water,,52.49,20,3,5.86,
Orange cookies x Nicole seedsman,Seedsman orange cookies x Nicole,Custom Breeder & Strain,"LED / 480W Custom,","Dynomyco,General Hydroponics (GHE),",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Glass Of Water,,52.49,20,2,3.78,
Sunset fem. seedsman,Seedsman sunset fem.,Custom Breeder & Strain,"LED / 480W Custom,","Dynomyco,General Hydroponics (GHE),",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Glass Of Water,,4,20,2,4.04,
Red pure auto cbd #2,Red Pure Auto CBD,Sweet Seeds,,"Green House Feeding,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",,"Defoliation,",,9,1,,
Diesel Auto RQS,Diesel Automatic,Royal Queen Seeds,300 watt,"Madame Grow,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Paper Towel,"Defoliation,",,10,,1.34,
Indoor outdoor auto and photo,Runtz XL Auto,Sweet Seeds,250 watt,,True,Manual,"Vermiculite Grow Medium,Peat Grow Medium,Dolomitic lime Grow Medium,Gypsum Grow Medium,",,,26.25,2,1,,1.1
Fast Buds Purple Punch Auto,Purple Punch Auto,Fast Buds,240 watt,"Advanced Nutrients,",True,Manual,,,"Defoliation,LST,",10.76,14,1,,6.42
Tanruk_GorillaCookies Auto,Gorilla Cookies Auto,Fast Buds,240 watt,"Advanced Nutrients,",True,Manual,"Soil Grow Medium,Vermiculite Grow Medium,Perlite Grow Medium,Coco Coir Grow Medium,",,"Defoliation,LST,",10.76,15,1,,7.3
RQS New Year's Resolution .,Green Gelato Automatic,Royal Queen Seeds,285 watt,"General Hydroponics (GHE),",True,Hydroponics,"Coco Coir Grow Medium,Perlite Grow Medium,Expanded Clay Grow Medium,",Peat Pellet,"LST,Defoliation,",Custom,13,1,8.22,16.93
Afghan Kush Auto,Afghan Kush Auto,Fast Buds,270 watt,"Advanced Nutrients,Grotek,Hesi,Canna,Emerald Harvest,",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",Other,"Topping,LST,Defoliation,",10.76,10,1,3.88,20.46
Royal Cookies Auto,Royal Cookies Automatic,Royal Queen Seeds,270 watt,"Atami,Grotek,Advanced Nutrients,Canna,Hesi,",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",Other,"Topping,Defoliation,LST,",10.76,13,1,5.64,22.22
Girl Scout Cookies & Runtz,Girl Scout Cookies,Nirvana,,,True,Hydroponics,,,,,15,1,8.11,8.11
Bubbah kush flower period,Bubbah kush,Custom Breeder & Strain,,,True,Manual,"Soil Grow Medium,Perlite Grow Medium,Coco Coir Grow Medium,Vermiculite Grow Medium,",,"LST,",,11,,,
Seedsman White Widow Organic Grow,White Widow Auto,Seedsman,220 watt,"Down To Earth,",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,Worm casting Grow Medium,",Paper Towel,"FIMing,LST,Defoliation,Topping,HST,",Custom,6,,,
Organic OG Zkittles,Zkittlez OG Auto,Barney'S Farm,220 watt,"Down To Earth,",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,Soil Grow Medium,Worm casting Grow Medium,",Glass Of Water,"LST,Topping,FIMing,Defoliation,HST,",,9,,,0.71
Northern Light (with Timelapse),Northern Light,Royal Queen Seeds,"LED / 150W Mars TS 1000,","Top Crop,BioBizz,",True,Manual,"Soil Grow Medium,biobizz allmix Grow Medium,",Other,"Topping,LST,Defoliation,Main-Lining,",3.88,15,1,,6.07
LSD-25,LSD-25 Auto,Fast Buds,220 watt,"Green House Feeding,",True,Manual,"Soil Grow Medium,",Paper Towel,"Leaf Tucking,LST,Defoliation,",,9,1,1.41,3.88
YK candy,Rainbow candy autoflower,Growers Choice,250 watt,"Superbud,T-REX,Dyna-Gro,Advanced Nutrients,Green Planet Nutrients,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Coco Coir Grow Medium,",Directly In Substrate,"Defoliation,Topping,LST,",3,15,1,3,11.64
Runtz Auto,Runtz Auto,Barney'S Farm,"LED / 180W Antares 180w,LED / 100W SF-1000,LED / 180W Antares 180w,LED / 100W SF-1000,",,True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Glass Of Water,,,9,1,,12.35
White Widow Automatic,White Widow Automatic,Royal Queen Seeds,240 watt,,True,Drip,"Soil Grow Medium,",Peat Pellet,"LST,Defoliation,HST,",3.55,13,2,9.67,
Spider Farmer Spooky Bonsai Bonanza,Grand Daddy Purps,Canuk Seeds,100 watt,"General Hydroponics (GHE),",True,Manual,"Other Grow Medium,Soil Grow Medium,Perlite Grow Medium,",,"HST,LST,Defoliation,ScrOG,Topping,",52.49,26,1,,10.69
GSC Auto,Girl Scout Cookies Auto,Fast Buds,100 watt,"Dr. Earth,",True,Manual,"CoolGrows GT 24x24x48,Soil Grow Medium,Worm Grow Medium,Perlite Grow Medium,",,"LST,",,12,,,
Baby buds,White Skunk Automatic,White Label,,,True,Manual,"Compost Grow Medium,Soil Grow Medium,",,"LST,Topping,FIMing,",,12,,,
Northern Light,Northern Light,Nirvana,400 watt,,True,Hydroponics,"Coco Coir Grow Medium,Perlite Grow Medium,",,,10.76,9,1,12.35,31.75
Summer Fiesta,Northern Light,Nirvana,960 watt,"Hesi,General Hydroponics (GHE),Green House Feeding,",True,Hydroponics,"Perlite Grow Medium,Coco Coir Grow Medium,Other Grow Medium,",,"FIMing,LST,Defoliation,",4.31,8,1,4.23,4.23
SunsetSherbet Auto Test,Sunset Sherbet Automatic,Zamnesia Seeds,250 watt,"Hesi,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Paper Towel,"Defoliation,LST,",3.88,14,1,,9.21
First Grow - Auto Blueberry,Auto Blueberry,Dutch Passion,300 watt,,True,Manual,"Soil Grow Medium,Other Grow Medium,Perlite Grow Medium,",,,10.76,9,1,,9.88
Joda - critical auto XXL,BCN Critical XXL Autoflower,Seedstockers,200 watt,"BioBizz,Dutchpro USA,",True,Manual,"Soil Grow Medium,",Directly In Substrate,"LST,",8.61,12,1,2.01,7.65
First grow,33 splitter,Custom Breeder & Strain,350 watt,"Canna,Shogun,Vitalink,CX-Horticulture,Aptus,",True,Hydroponics,"Coco Coir Grow Medium,Perlite Grow Medium,",,"ScrOG,Defoliation,Topping,LST,HST,",53.82,16,15,92,105.82
Blueberry Muffin Dropping Beans Genetics,Blueberry Muffin,Custom Breeder & Strain,200 watt,"Advanced Nutrients,Botanicare,",True,Hydroponics,"AC Infinity Cloudlab 733 Advance Grow Tent 3x3 (36"" X 36"" X 72""),Roots 707 Grow Medium,Water Grow Medium,",,"LST,",,12,1,,
Guava jelly & Wedding cheesecake,Wedding Cheesecake,White Label,600 watt,"Advanced Nutrients,",True,Manual,"Soil Grow Medium,",,"LST,Topping,",,8,,,
Esqueje tropicana cookies,Tropicana cookies,Custom Breeder & Strain,,,True,Manual,,,"Topping,LST,Main-Lining,Defoliation,",,18,1,,
Mimosa x Orange Punch,Mimosa x Orange Punch,Barney'S Farm,300 watt,"Canna,",True,Hydroponics,,,"Topping,",1076.39,7,1,,17.64
Fast Buds Bruce Banner Auto,Bruce Banner Auto,Fast Buds,"LED / 0W X 465W PRO LED,LED / 0W X 465W PRO LED,","General Hydroponics (GHE),",True,Manual,"AC Infinity Cloudlab 743D Advance Grow Tent 4x3 (48"" X 36"" X 72""),Soil Grow Medium,Perlite Grow Medium,",Paper Towel,"Defoliation,LST,",39.37,11,1,2.42,2.42
Grow# 35- Auto Ghost Cookies #2,Auto Ghost Cookies,Original Sensible Seeds,400 watt,"Botanicare,General Hydroponics (GHE),",True,Manual,"AC Infinity Cloudlab 642 Advance Grow Tent 4x2 (48"" X 24"" X 72""),Fox Farm Happy Frog Soil Grow Medium,",,"Defoliation,",26.25,9,1,0.93,
Fastbuds Gorilla Cookies,Gorilla Cookies Auto,Fast Buds,660 watt,,True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",Paper Towel,"LST,Defoliation,",,12,,,
Fastbuds Mimosa Cake,Mimosa Cake Auto,Fast Buds,660 watt,,True,Manual,"Perlite Grow Medium,Coco Coir Grow Medium,",Paper Towel,"LST,Defoliation,",,12,,,
Chocolate Thai Auto,Chocolate Thai Expert Seeds,Custom Breeder & Strain,600 watt,"Fox Farm,",True,Manual,"AC Infinity Cloudlab 733 Advance Grow Tent 3x3 (36"" X 36"" X 72""),Soil Grow Medium,",Glass Of Water,"HST,LST,Defoliation,",11586.15,17,1,,0.08
Orange Sherbet - FastBuds,Orange Sherbet Auto,Fast Buds,140 watt,,True,Manual,"Soil Grow Medium,Perlite Grow Medium,Coco Coir Grow Medium,",Peat Pellet,"Defoliation,",7.75,9,1,1.06,10.58
AMNESIA HAZE AUTO,ANACONDA SEEDS,Custom Breeder & Strain,60 watt,"BioBizz,",True,Manual,"Gold Label Special Mix Grow Medium,",Glass Of Water,,,17,1,,1.48
Gorilla cookies - FastBuds,Gorilla Cookies Auto,Fast Buds,140 watt,,True,Manual,"Soil Grow Medium,Perlite Grow Medium,Coco Coir Grow Medium,",Peat Pellet,"Defoliation,",7.75,10,,1.23,10.58
Organic Tropical Cheese (first grow),Sweet Cheese Fast Version®,Sweet Seeds,,"BioBizz,",True,Manual,"Soil Grow Medium,Coco Coir Grow Medium,Perlite Grow Medium,Worm castings Grow Medium,Chicken manure Grow Medium,",Paper Towel,"LST,Topping,",,26,1,1.23,1.23
Strawberry Banana Auto - Fast buds,Strawberry Banana Auto,Fast Buds,"LED / 480W FC 4800,",,True,,"AC Infinity Cloudlab 844 Advance Grow Tent 4x4 (48"" X 48"" X 80""),",,"LST,",,9,1,,10
RQS Amnesia Haze auto (Synthetic),Amnesia Haze Automatic,Royal Queen Seeds,150 watt,"Advanced Nutrients,",True,,"Soil Grow Medium,",Glass Of Water,"Defoliation,",3.88,12,1,6.81,31.89
some sort of cake,Auto Gelato Cake,The Bakery Seed Co.,100 watt,"Vitalink,",True,Hydroponics,"Expanded Clay Grow Medium,Water Grow Medium,Expanded Clay Grow Medium,",Peat Pellet,"ScrOG,FIMing,HST,Defoliation,LST,",6.46,14,1,5.82,10.58
Blueberry by Seedsman,Blueberry,Seedsman,330 watt,,True,Manual,"Living soil Grow Medium,Perlite Grow Medium,",Directly In Substrate,"Topping,LST,Defoliation,",17.06,14,2,8.29,22.93
Runtz Muffin and a clone from GVGenetics,Runtz Muffin,Barney'S Farm,100 watt,"Remo Nutrients,BioBizz,Top Crop,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Coco Coir Grow Medium,",Paper Towel,"Topping,HST,LST,Defoliation,",Custom,11,,,
