diary_name,strain,strains_company,light_watt,nutrients,indoor,watering,soil,germination,grow_techniques,grow_room_size,weeks_to_harvest,num_of_plants,bud_dry_weight,bud_wet_weight
Mama Mia & Critical Purple Kush,Mama Mia,Seedsman,300 watt,"BioBizz,URB Natural,Fish Head Farms,Earth Juice,Dyna-Gro,",True,Manual,"TopoGrow GT 32""X32""X63"",Soil Grow Medium,",,"Topping,Defoliation,",7.1,11,1,3,6
Gorilla Cookies Auto,Gorilla Cookies Auto,Fast Buds,630 watt,"General Hydroponics (GHE),",True,Drip,"Roots Organic 707 Grow Medium,",Glass Of Water,"Defoliation,Lollipop,",320,11,2,4.3,18.45
Larry Lemon OG Auto Seedsman,Larry Lemon OG Auto,Seedsman,150 watt,"BioBizz,PLAGRON.,No Mercy Supply,Agrobacterias,CannaBioGen,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Glass Of Water,"Defoliation,",5.38,10,2,3.39,7.48
Chem-bomb Auto 2x,Chem-Bomb Auto,Humboldt Seed Organization,"LED / 250W Series 3 SQ Samsung LM301H 250 Watt Grow Light,","Advanced Nutrients,",True,Manual,"Top crop Grow Medium,",,,,13,,,
Mac n Crack auto,Mack and Crack Auto,Seedstockers,465 watt,"BioBizz,",True,Manual,"Soil Grow Medium,",,"Topping,",,12,2,,
My First Grow - White Widow auto RQS 2,White Widow Automatic,Royal Queen Seeds,240 watt,,True,Manual,"PEAT Grow Medium,Perlite Grow Medium,HUMUS Grow Medium,",Peat Pellet,"ScrOG,Defoliation,",15.5,12,1,1.8,7.13
1st grow auto magnum,Magnum Automatic,MSNL,1000 watt,"Dyna-Gro,",True,Manual,"Soil Grow Medium,",,"LST,Defoliation,",20,11,1,0.71,3.7
Gelato cookies,Gelato Cookies,Ganja Farmer Seeds,315 watt,"Green House Feeding,Guanokalong,Advanced Nutrients,",True,Manual,"Soil Grow Medium,",Glass Of Water,,,13,2,,
Shed 2nd run - Forbidden Runtz auto,Forbidden Runtz Auto,Fast Buds,100 watt,"BioBizz,",True,Manual,"Biobizz All mix Grow Medium,",,"LST,Defoliation,",13.12,14,1,,
Barney's Muffins,Runtz Muffin,Barney'S Farm,315 watt,"Advanced Nutrients,Green House Feeding,Guanokalong,",True,Manual,"Soil Grow Medium,",Peat Pellet,,,13,3,,
RQS Watermelon,Watermelon,Royal Queen Seeds,315 watt,"Green House Feeding,Guanokalong,Advanced Nutrients,",True,Manual,"Soi Grow Medium,",Glass Of Water,,,14,3,,
RQS - Fat Banana,Fat Banana,Royal Queen Seeds,315 watt,"Green House Feeding,Guanokalong,Advanced Nutrients,",True,Manual,"Soil Grow Medium,",Glass Of Water,,,14,3,,
Persian Pie,Persian Pie,Green House Seed Co.,150 watt,"Green House Feeding,Guanokalong,Advanced Nutrients,",True,Manual,"Soil Grow Medium,",Glass Of Water,"Topping,",10.76,15,2,,
SSSC - Sour Tangie Dawg,Sour Tangie Dawg,Super Sativa Seed Club,315 watt,"Green House Feeding,Guanokalong,Advanced Nutrients,",True,Manual,"Soil Grow Medium,",Glass Of Water,,,15,10,5.19,
Gelato auto (fast buds),Gelato Auto,Fast Buds,,"Advanced Nutrients,",True,Manual,"Soil Grow Medium,",,"Defoliation,LST,Topping,Main-Lining,",,11,1,,5.93
AK420 Autoflower Seedstockers,AK420 Autoflower,Seedstockers,150 watt,"BioBizz,PLAGRON.,No Mercy Supply,Agrobacterias,CannaBioGen,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Glass Of Water,"Defoliation,",5.38,10,2,2.68,6.63
Pnut butter clones,Peanut Butter Breath,Expert Seeds,150 watt,"Fox Farm,",True,Manual,"Soil Grow Medium,",,"Topping,LST,HST,Defoliation,",,11,2,,
Gorilla Cookies auto,Gorilla Cookies Auto,Fast Buds,480 watt,"BioBizz,RQS Organic Nutrients,",True,Manual,"Gorilla Grow Tent GGT Shorty 4x8,Soil Grow Medium,",Glass Of Water,"LST,Defoliation,Main-Lining,",32.29,10,2,2.33,5.93
The White OG,The White OG,Seedsman,1280 watt,"General Hydroponics (GHE),",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",,,53.81,13,4,,37.5
Hammer Head - Phat Panda,hammer head,Custom Breeder & Strain,,"PLAGRON.,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Coco Coir Grow Medium,",,,,9,1,,3.42
Herz OG Auto Exotic Seed,Herz OG Auto,Exotic Seed,150 watt,"BioBizz,PLAGRON.,No Mercy Supply,Agrobacterias,CannaBioGen,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Glass Of Water,"Defoliation,",5.38,10,2,2.15,5.15
Sticky Beast Automatic Zamnesia Seeds,Sticky Beast Automatic,Zamnesia Seeds,150 watt,"BioBizz,PLAGRON.,No Mercy Supply,Agrobacterias,CannaBioGen,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Glass Of Water,"Defoliation,",5.38,10,2,3.1,7.65
DOCTORSCHOICE#1 late starting diary,Doctor's Choice #1,Doctor'S Choice,200 watt,"Hesi,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",,"LST,Defoliation,",10.76,12,1,1.08,8.11
Auto Critical Orange Punch Dutch Passion,Auto Critical Orange Punch,Dutch Passion,150 watt,"BioBizz,PLAGRON.,No Mercy Supply,CannaBioGen,B.A.C.,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Glass Of Water,"Defoliation,",5.38,9,1,1.69,6.07
Strawberry Skunk Auto Super Siberia,Strawberry Skunk Auto,Super Siberia,150 watt,"BioBizz,PLAGRON.,No Mercy Supply,Agrobacterias,CannaBioGen,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Glass Of Water,"Defoliation,",5.38,10,1,1.52,5.26
Mini male,Domina nera x ¿?,Custom Breeder & Strain,300 watt,"Advanced Nutrients,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Directly In Substrate,"12-12 From Seed,",10.76,3,1,,0.04
Mamba Negra Autoflowering PEV Seeds,Mamba Negra Autoflowering,Pev Seeds,245 watt,"Atami,No Mercy Supply,Agrobacterias,BioBizz,CannaBioGen,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Vermiculite Grow Medium,",Glass Of Water,,5.38,8,1,0.99,3.49
NO$NO,Californian Snow Auto,Fast Buds,500 watt,"Advanced Nutrients,",True,Manual,"Coco Coir Grow Medium,",,,70.64,9,6,,1.41
Auto Original GB XXL The Green Brand,Auto Original GB XXL,GB Strains,"LED / 245W Mars SP 250,LED / 245W Mars SP 250,","Atami,No Mercy Supply,BioBizz,CannaBioGen,Agrobacterias,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Vermiculite Grow Medium,",Glass Of Water,"Defoliation,",,8,1,,4.3
Cream Cookies FastBuds 420,Cream Cookies Auto,Fast Buds,,"Atami,No Mercy Supply,BioBizz,CannaBioGen,Agrobacterias,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Vermiculite Grow Medium,",Glass Of Water,"Defoliation,",,9,1,,3.6
Northern Light Automatic,Northern Light Automatic,Royal Queen Seeds,,"Bio Technology,",True,Manual,"Perlite Grow Medium,Soil Grow Medium,",,,6.46,12,1,2.82,
Solo cup challenge,Gorilla Cookies Auto,Fast Buds,240 watt,"BioBizz,",True,Manual,"Soil Grow Medium,Coco Coir Grow Medium,Expanded Clay Grow Medium,",Paper Towel,"Small pot,",861.11,10,1,,0.53
Crystal Candy XL Auto Sweet Seeds,Crystal Candy XL Auto,Sweet Seeds,"LED / 245W Mars SP 250,LED / 245W Mars SP 250,","Atami,No Mercy Supply,BioBizz,CannaBioGen,Agrobacterias,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Vermiculite Grow Medium,",Glass Of Water,"Defoliation,",,8,1,1.27,3.28
Purple lemonade Indoor grow,Purple Lemonade Auto,Fast Buds,245 watt,"PRO-MIX,Advanced Nutrients,Neptune's Harvest,",True,Manual,"Soil Grow Medium,",Paper Towel,"LST,Defoliation,",26.25,9,1,2.58,
First indoor grow,3 Bears OG,Mephisto Genetics,600 watt,"Fox Farm,",True,Manual,"Other Grow Medium,",,"LST,Defoliation,",52.49,11,1,2.03,8
Zod by Moxie,ZOD,Moxie 710,850 watt,,True,Manual,"Soil Grow Medium,",,"12-12 From Seed,",49.21,12,1,3.19,7.29
Haze run,Amsterdam Amnesia,Dutch Passion,300 watt,"Bio Tabs,PLAGRON.,",True,Hydroponics,"Expanded Clay Grow Medium,Perlite Grow Medium,Coco Coir Grow Medium,",Peat Pellet,"HST,Defoliation,FIMing,Topping,LST,ScrOG,",6.46,17,1,,
Cachalote - Gea Seeds,Cachalote,Gea Seeds,,,True,Manual,"Soil Grow Medium,Perlite Grow Medium,Coco Coir Grow Medium,",,,,13,1,,3.53
Gorilla ftbs,Strawberry Gorilla Auto,Fast Buds,,"Advanced Nutrients,BioBizz,Atami,",,Hydroponics,,Paper Towel,,,4,,,0.71
Green Gelato - Royal Queen Seeds,Green Gelato,Royal Queen Seeds,,,True,Manual,"Soil Grow Medium,Perlite Grow Medium,Coco Coir Grow Medium,",,,,13,1,3,8.82
"First Grow, ILGM Blue Dream Auto",Blue Dream,ILGM,600 watt,"Fox Farm,",True,Manual,"Coco Grow Medium,",Directly In Substrate,"Defoliation,",,13,1,,5.58
#3 Viparspectra Spicy Bitch,Spicy Bitch,Exotic Seed,240 watt,"Top Crop,PLAGRON.,",True,Manual,,Peat Pellet,"LST,ScrOG,Defoliation,",10.76,13,1,1.76,7.41
SourBananaSherbert,Sour Banana Sherbet,Crockett Family Farms,"LED / 150W (×2) Custom,","General Hydroponics (GHE),",True,Manual,"Coco Coir Grow Medium,",,"ScrOG,",13.12,7,3,,5.5
#2 VIPARSPECTRA Green Crack,Green Crack feminized seeds,Weedseedsexpress,240 watt,"Top Crop,PLAGRON.,",True,Manual,,Peat Pellet,"LST,ScrOG,",10.76,13,1,1.59,8.11
Pinkman goo,Pinkman Goo feminized seeds,Weedseedsexpress,,"Advanced Nutrients,Innovating Plant Products,Grotek,General Hydroponics (GHE),",True,Manual,"Soil Grow Medium,",Paper Towel,"Topping,Defoliation,FIMing,HST,ScrOG,12-12 From Seed,LST,",64.58,22,25,63.49,246.92
1st grow - 2x Northern Light Auto RQS,Northern Light Automatic,Royal Queen Seeds,240 watt,"RQS Organic Nutrients,",True,Manual,"Perlite Grow Medium,húmus Grow Medium,peat Grow Medium,",Peat Pellet,"ScrOG,Defoliation,",15.5,13,2,3.39,14.11
White widow first hydro try,White Widow,Seedsman,120 watt,"True Plant Science (TPS),",True,Drip,"Coco Coir Grow Medium,",,"Topping,LST,Defoliation,",13.12,8,4,15,
Golf Leaf. First Photo,Bergman's Gold Leaf,ILGM,1200 watt,,True,Manual,"Soil Grow Medium,",,"LST,HST,Topping,Defoliation,",,8,1,,
Gelato auto,Gelato Auto,Fast Buds,650 watt,"Aptus,Advanced Nutrients,PLAGRON.,General Hydroponics (GHE),",True,Manual,"Soil Grow Medium,",Glass Of Water,"Defoliation,",,12,,,
First soil run,Girl Scout Cookies Feminized,Sunwest Genetics,"LED / 150W Custom,","Fox Farm,Humboldts Secret,Real Growers,",True,Manual,"Soil Grow Medium,",,"LST,Defoliation,",,19,1,,4
Devi Auto,Devi Auto,Caucasian Seeds,200 watt,,True,,"Soil Grow Medium,",,,,9,1,1.27,1.34
#AMNESIA-COCO,Amnesia Autoflower,Seedstockers,250 watt,"Green House Feeding,Advanced Nutrients,",True,Manual,"Coco Coir Grow Medium,",Peat Pellet,"super cropping,Topping,",6.46,9,1,,14.11
Stardawg Auto by 2Fast4Buds,Stardawg Auto,Fast Buds,310 watt,"BioBizz,",True,Manual,"Biobizz light mix Grow Medium,",Glass Of Water,"Leaf Tucking,LST,Defoliation,",10.76,9,1,3.35,10.58
Wedding Glue Auto,Wedding Glue Auto,Fast Buds,100 watt,"Plant Success (Plant Revolution),BioBizz,",True,Manual,"Soil Grow Medium,Coco Coir Grow Medium,Perlite Grow Medium,",Glass Of Water,"LST,Defoliation,",,10,1,1.48,1.8
Medea CBD,Medea CBD 1:1,Caucasian Seeds,200 watt,"Advanced Nutrients,",True,Manual,"Soil Grow Medium,",,,,9,1,1.98,1.98
O.G.K. Ganjah F.,OG Kush,Ganja Farmer Seeds,,,True,Manual,,Paper Towel,,,17,,,
Peanuts,Peanut Butter OGKB,Original Sensible Seeds,,,True,Manual,,Paper Towel,"Defoliation,",,17,,,
R.Haze,Ripper Haze,Ripper Seeds,,,True,Manual,,,"Defoliation,",,17,,,
Mimosa x Orange Punch Auto,Mimosa x Orange Punch Auto,Barney'S Farm,100 watt,"Plant Success (Plant Revolution),BioBizz,",True,Manual,"Soil Grow Medium,Coco Coir Grow Medium,Perlite Grow Medium,",Glass Of Water,"LST,",,10,1,,2
Mimosa Puple Kush autoflower,Mimosa Purple Kush Autoflower,Dutchfem,240 watt,"Growth Technology,",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,Vermicompost Grow Medium,",Glass Of Water,"Topping,LST,Lollipopping,Defoliation,",9,14,1,,
Gorilla Punch Auto,Gorilla Punch Auto,Fast Buds,630 watt,"General Hydroponics (GHE),",True,Drip,"Roots Organic 707 Grow Medium,",Glass Of Water,"Defoliation,Lollipop,",320,10,2,3.35,16.23
14.1# LivingSoil 90x60x140 FCE4800 SOG,Biscotti Mintz,Barney'S Farm,480 watt,,True,Hydroponics,"Soil Grow Medium,Perlite Grow Medium,Coco Coir Grow Medium,",Paper Towel,"SoG,",,10,,,
Strawberry Gorilla Fall 2022,Strawberry Gorilla Auto,Fast Buds,135 watt,,True,Manual,,,,6.56,11,1,3.7,
Exotic Genetix Run,Monkey Berries,Exotic Genetix,120 watt,"Gaia Green,NPK Industries,",True,Manual,"Soil Grow Medium,",Glass Of Water,"Defoliation,Lollipop,ScrOG,SoG,LST,",,18,6,10.65,
Tropicana Cookies fall 2022,Tropicana Cookies Auto,Fast Buds,120 watt,,True,Manual,,,,6.56,11,1,3.88,
"The group speaks, I listen (Ethos)",Crescendo RBX1,ETHOS Genetics,650 watt,"Dr. Earth,PLAGRON.,",True,Manual,"Buffaloam Grow Medium,Worm Castings Grow Medium,Sphagnum Peat Moss Grow Medium,Perlite Grow Medium,",Directly In Substrate,"Defoliation,LST,",104.99,14,1,1.2,5.63
Purplematic CBD,Purplematic CBD,Royal Queen Seeds,240 watt,,True,Drip,"Soil Grow Medium,",Peat Pellet,"LST,Defoliation,HST,",1.61,10,1,2.98,
"""Did I do that""",Purple Urkle,Custom Breeder & Strain,2000 watt,"General Hydroponics (GHE),",True,Manual,"Soil Grow Medium,",,"ScrOG,",Custom,10,4,10.86,
GDP 2nd generation,Grandaddy Purple,Custom Breeder & Strain,2000 watt,"General Hydroponics (GHE),",True,Manual,"Soil Grow Medium,",,"LST,SoG,",Custom,11,4,12.84,
Marathon OG,Marathon OG - Dark Owl,Custom Breeder & Strain,600 watt,"Real Growers,Cold War Organics,",True,Manual,"Soil Grow Medium,",Glass Of Water,"Topping,Defoliation,LST,",,9,1,2.47,8
Mango Sapphire,Mango Sapphire,Humboldt Seed Organization,440 watt,"Advanced Nutrients,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Coco Coir Grow Medium,Expanded Clay Grow Medium,",,"SoG,",12.92,11,1,32.73,32.73
Cap Junky clone DWC,Seed Junky Genetics -Alien Mints,Seed Junky Genetics,100 watt,"FloraFlex,General Hydroponics (GHE),Growth Technology,",True,Hydroponics,,,"LST,Defoliation,",13.12,17,1,,2.28
bloody skunk auto sweetseed / Mars hydro,Bloody Skunk Auto®,Sweet Seeds,"LED / 100W Mars TS 600,LED / 100W Mars TS 600,","RQS Organic Nutrients,",True,Manual,"Soil Grow Medium,",,"LST,",,FLOWERING,,,
Mandarin XL,Mandarine XL Auto,Ganja Farmer Seeds,300 watt,"Aurora Innovations (Roots Organics),",True,Manual,"Soil Grow Medium,",Directly In Substrate,"LST,",3.28,11,1,3.42,
Mimosa Cake auto,Mimosa Cake Auto,Fast Buds,100 watt,"Hesi,",True,Manual,"Soil Grow Medium,",,"12-12 From Seed,",,12,1,,1.06
Sour Stomper,Sour Stomper,Mephisto Genetics,200 watt,"Gaia Green,Down To Earth,General Hydroponics (GHE),Real Growers,Xtreme Gardening,",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,Expanded Clay Grow Medium,Biochar Grow Medium,",Glass Of Water,"LST,Defoliation,",6,8,2,,1.5
Girl Scout Cookies - Hydroponic DWC,Girl Scout Cookies,Zamnesia Seeds,1000 watt,"Green House Feeding,PLAGRON.,",True,Hydroponics,,Paper Towel,"Topping,FIMing,LST,HST,Defoliation,",,14,1,,15.56
Tropicanna banana BF,Tropicanna Banana,Barney'S Farm,1000 watt,"PLAGRON.,Green House Feeding,Platinium Hydroponics,Boom Nutrients,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",,"Topping,LST,Defoliation,",4.31,8,1,1.41,6.49
Hunter Beach,Purple Kush,Custom Breeder & Strain,,,True,Manual,"Soil Grow Medium,",,,,9,1,,20
White Widow Auto - Fast Buds,White Widow Auto,Fast Buds,100 watt,"Advanced Nutrients,",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",,"Topping,LST,Defoliation,",2,11,1,2.7,9.17
The Special Queen !,Special Queen #1,Royal Queen Seeds,,,True,Manual,"Ciemhus Grow Substrate Grow Medium,",Glass Of Water,"LST,Defoliation,Topping,",7.75,27,1,,
Dutch Purple OG // Hyphotonflux,Purple O.G. Kush,Dutchfem,960 watt,"Green Buzz Nutrients,",True,Manual,"Soil Grow Medium,",Glass Of Water,"Transplant,",96.88,12,3,14.82,14.82
Mimosa Cherry Kush // Hyphotonflux,Mimosa Cherry Kush,Dutchfem,960 watt,"Green Buzz Nutrients,",True,Manual,"Soil Grow Medium,",Glass Of Water,"Transplant,Defoliation,",96.88,12,3,14.82,14.82
S05: Cali Crasher by Doctor's Choice,Cali Crasher,Doctor'S Choice,600 watt,"Green Buzz Nutrients,Advanced Nutrients,",True,Hydroponics,"Mineral Wool Grow Medium,",Rockwool Cube,"Topping,LST,Lollipoping,Defoliation,Supercropping,",2.58,10,1,1.31,5.78
S05: Amsterdam Amnesia by Dutch Passion,Amsterdam Amnesia,Dutch Passion,600 watt,"Green Buzz Nutrients,Advanced Nutrients,",True,Hydroponics,"Mineral Wool Grow Medium,",Rockwool Cube,"LST,Lollipoping,Defoliation,Supercropping,",2.58,10,1,2.72,12.42
Sweet cheese xl,Sweet Cheese XL Auto,Sweet Seeds,240 watt,"Green House Feeding,PLAGRON.,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Vermiculite Grow Medium,",Paper Towel,"Defoliation,",3.88,15,1,2.65,7.05
FBT2212,FBT2212,Fast Buds,120 watt,,True,Manual,,,,6.56,11,1,4.41,
S05:Peanut Butter OGKB by Sensible Seeds,Peanut Butter OGKB Fast,Original Sensible Seeds,600 watt,"Green Buzz Nutrients,Advanced Nutrients,",True,Hydroponics,"Mineral Wool Grow Medium,",Rockwool Cube,"Topping,Lollipoping,LST,Defoliation,Lollipopping,supercropping,",2.58,10,1,2.33,11.29
S05: Runtz Gum by Sensible Seed,Runtz Gum,Original Sensible Seeds,600 watt,"Green Buzz Nutrients,Advanced Nutrients,General Hydroponics (GHE),",True,Hydroponics,"Mineral Wool Grow Medium,",Rockwool Cube,"Topping,LST,Lollipoping,Defoliation,Supercropping,",2.58,10,1,2.96,15.7
FBT2207,FBT2207,Fast Buds,120 watt,,True,Manual,,,,6.56,11,1,4.08,
Flow Buffer II,Blue Sunset Sherbert,Barney'S Farm,615 watt,"Microbe Life Hydro,Advanced Hydroponics of Holland,Vitalink,Canna,",True,Hydroponics,"Mineral Wool Grow Medium,",Peat Pellet,"Defoliation,ScrOG,Topping,",16.15,18,2,18.45,
Cépahune Rézon,Auto Nova OG,Anesia Seeds,220 watt,"BioBizz,",True,Drip,"Soil Grow Medium,",Paper Towel,"LST,Defoliation,",1.72,12,1,1.92,
Mephisto's Wedding,Mephisto's Wedding Auto,Mephisto Genetics,610 watt,"Down To Earth,",True,Manual,"Soil Grow Medium,",Paper Towel,"LST,ScrOG,",3,11,1,2.29,
2nd Ever Grow (In My Closet),Grandaddy Purple,Big Head Seeds,400 watt,"Fox Farm,Fish Head Farms,Advanced Nutrients,",True,Manual,"Soil Grow Medium,Soil Grow Medium,Soil Grow Medium,",Glass Of Water,,32.29,20,1,6.22,6.22
My Very First Cannabis Grow [G1],White Berry,Paradise Seeds,600 watt,,True,Manual,"Soil Grow Medium,",Paper Towel,"Topping,Defoliation,",15.5,10,3,4.2,15.52
Blue Dream First Diary,Blue Dream,Seedsman,300 watt,"General Hydroponics (GHE),",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",Glass Of Water,"Topping,LST,HST,Defoliation,Lollipop,",9.84,13,1,,2
Watermelon Zkittles For Diary #2,Watermelon Zkittlez,Pyramid Seeds,300 watt,"General Hydroponics (GHE),",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",Glass Of Water,"Topping,LST,HST,Defoliation,Lollipop,",9.84,13,1,,1.52
WATERMELON CANDY AUTO,Watermelon Candy Automatic,Zamnesia Seeds,440 watt,"PLAGRON.,",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",Directly In Substrate,"Defoliation,",8.61,9,1,0.87,5.64
Anesia Dankberry,Dankberry,Anesia Seeds,450 watt,"Advanced Nutrients,General Hydroponics (GHE),",True,Hydroponics,"Other Grow Medium,",Rockwool Cube,"ScrOG,Topping,LST,Defoliation,",6.89,14,1,,42.33
Kannabia - Mikromachine Auto,Mikromachine Auto,Kannabia Seed Company,200 watt,,True,Manual,"Soil Grow Medium,",,,,9,1,,
OG Cheese auto by AmsterdamSeedCo,Amsterdam Seed Co. OG Cheese,Custom Breeder & Strain,300 watt,"Humboldts Secret,Bloom City Organics,Advanced Nutrients,",True,Hydroponics,"Expanded Clay Grow Medium,",Glass Of Water,"LST,ScrOG,Topping,",52.49,12,1,3.17,6.35
Here we grow again,Laughing Buddha,Barney'S Farm,100 watt,"Canna,Advanced Nutrients,Vitalink,",True,Manual,"Coco Coir Grow Medium,",Peat Pellet,,,13,,,
Banana Kush Auto - First Grow Ever,Mediseedman - Banana Kush Auto,Custom Breeder & Strain,660 watt,"Advanced Nutrients,Plant Success (Plant Revolution),Canna,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Coco Coir Grow Medium,Worm Castings Grow Medium,",,"LST,",,10,1,,1.45
Strawnana Purps,Strawberry Banana Purps Auto,Ganja Farmer Seeds,300 watt,"Aurora Innovations (Roots Organics),",True,Manual,"Soil Grow Medium,",Directly In Substrate,"LST,",10.76,11,1,5.29,
Gelat OG x 3 solo cups,Gelat.OG Auto,Seedsman,300 watt,"General Hydroponics (GHE),Purpinator,",True,Manual,"Soil Grow Medium,",,,269.1,9,3,,3.53
BANANA PURPLE PUNC AUTO,Banana Purple Punch Auto,Fast Buds,,"Advanced Nutrients,Canna,PLAGRON.,Atami,",True,,,,"Defoliation,",,10,,,10.93
West Coast OG Auto,West Coast O.G. Auto,Fast Buds,450 watt,"General Hydroponics (GHE),Advanced Nutrients,",True,Manual,"Soil Grow Medium,",,"Defoliation,LST,",Custom,12,,,
White Widow Auto RQS,White Widow Automatic,Royal Queen Seeds,450 watt,"General Hydroponics (GHE),Advanced Nutrients,",True,Manual,"Soil Grow Medium,",,"LST,",Custom,14,1,,
Cherry Cola Auto,Cherry Cola Auto,Fast Buds,630 watt,"General Hydroponics (GHE),",True,Drip,"Roots Organic 707 Grow Medium,",,"Lollipop,Defoliation,",320,10,2,3.42,15.34
Bruce Banner Auto,Bruce Banner autoflowering seeds,Weedseedsexpress,100 watt,"Plant Success (Plant Revolution),BioBizz,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Coco Coir Grow Medium,",Glass Of Water,"LST,",,10,1,,2
Critical Orange Punch,Critical Orange Punch,Dutch Passion,300 watt,"Gaia Green,Fox Farm,",True,Manual,"Soil Grow Medium,",Directly In Substrate,,8,13,2,,5
S04: FBT 2207 aka Intergalactic,FBT2207,Fast Buds,600 watt,"RQS Organic Nutrients,Green House Feeding,Plant Success (Plant Revolution),General Hydroponics (GHE),Hesi,",True,Hydroponics,"Mineral Wool Grow Medium,",Rockwool Cube,"Topping,LST,ScrOG,Defoliation,",2.58,10,1,1.23,5.54
urban Chili 2.0+3.0 // Monkey Farmer,Tinosgenetics,Custom Breeder & Strain,85 watt,"Green Buzz Nutrients,",True,Manual,"Soil Grow Medium,",,"Defoliation,Topping,HST,",4.63,11,1,,14.82
Shiskaberry [x2] Purple Moby Dick [x1],ShiskaBerry,Barney'S Farm,480 watt,"Буйские удобрения,",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",,"LST,Topping,Defoliation,",10.76,13,1,6,20.11
Royal Creamatic,Royal Creamatic,Royal Queen Seeds,250 watt,"BioBizz,",True,Manual,,Directly In Substrate,,8.61,14,1,1.41,7.05
Cream Cookies auto,Cream Cookies Auto,Fast Buds,650 watt,"Green Buzz Nutrients,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Other Grow Medium,",Paper Towel,"Topping,",,8,,,
Purple punch Autoflower,Purple Punch Auto,Barney'S Farm,,"BioBizz,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",,"Defoliation,12-12 From Seed,",,13,1,2.82,2.82
OG KUSH,OG Kush,Growers Choice Seeds,,,True,Hydroponics,,,,,7,,4.59,
Tangerine Dream de Barney's Farm,Tangerine Dream Auto,Barney'S Farm,100 watt,"Dutchpro USA,",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",Paper Towel,"LST,Defoliation,HST,",Custom,13,1,6.7,
